10,0.868663026930952
20,0.754575454356843
30,0.655471798229414
40,0.569384116317836
50,0.494602929967057
60,0.429643278274101
70,0.373215230606118
80,0.324198271915044
90,0.281619052207505
100,0.244632058331997
