Time,DeviceType,NodeId,IfIndex,MacIndex,TraceSource,OldState,NewState
7.193802972,1,358,0,0,MacState,1,2
7.220536073,1,838,0,0,MacState,4,5
7.260934263,1,568,0,0,MacState,4,5
7.621944073,1,838,0,0,MacState,5,0
7.662342263,1,568,0,0,MacState,5,0
7.727750276,1,172,0,0,MacState,0,1
7.790841003,1,208,0,0,MacState,0,1
7.813307998,1,550,0,0,MacState,0,1
7.845404696,1,211,0,0,MacState,4,5
7.852537003,1,208,0,0,MacState,1,2
7.926459998,1,550,0,0,MacState,1,2
8.067017530,1,546,0,0,MacState,4,5
8.169176034,1,203,0,0,MacState,2,3
8.193802972,1,358,0,0,MacState,2,3
8.194264034,1,203,0,0,MacState,3,4
8.243978972,1,358,0,0,MacState,3,4
8.246812696,1,211,0,0,MacState,5,0
8.468425530,1,546,0,0,MacState,5,0
8.574840608,1,216,0,0,MacState,0,1
8.636536608,1,216,0,0,MacState,1,2
8.852537003,1,208,0,0,MacState,2,3
8.865081003,1,208,0,0,MacState,3,4
8.889578433,1,662,0,0,MacState,0,1
8.894254348,1,28,0,0,MacState,0,1
8.926459998,1,550,0,0,MacState,2,3
8.934793774,1,260,0,0,MacState,0,1
8.951274433,1,662,0,0,MacState,1,2
8.951547998,1,550,0,0,MacState,3,4
8.996489774,1,260,0,0,MacState,1,2
9.007406348,1,28,0,0,MacState,1,2
9.023175429,1,235,0,0,MacState,0,1
9.169176034,1,203,0,0,MacState,4,5
9.193802972,1,358,0,0,MacState,4,5
9.210502276,1,172,0,0,MacState,1,2
9.218050985,1,549,0,0,MacState,0,1
9.331202985,1,549,0,0,MacState,1,2
9.393863429,1,235,0,0,MacState,1,2
9.570584034,1,203,0,0,MacState,5,0
9.595210972,1,358,0,0,MacState,5,0
9.636536608,1,216,0,0,MacState,2,3
9.649080608,1,216,0,0,MacState,3,4
9.674043793,1,192,0,0,MacState,0,1
9.787195793,1,192,0,0,MacState,1,2
9.799993070,1,411,0,0,MacState,0,1
9.852537003,1,208,0,0,MacState,4,5
9.886385769,1,724,0,0,MacState,0,1
9.913145070,1,411,0,0,MacState,1,2
9.926459998,1,550,0,0,MacState,4,5
9.948081769,1,724,0,0,MacState,1,2
9.951274433,1,662,0,0,MacState,2,3
9.963818433,1,662,0,0,MacState,3,4
9.996489774,1,260,0,0,MacState,2,3
10.007406348,1,28,0,0,MacState,2,3
10.009033774,1,260,0,0,MacState,3,4
10.032494348,1,28,0,0,MacState,3,4
10.096195782,1,989,0,0,MacState,0,1
10.209347782,1,989,0,0,MacState,1,2
10.210502276,1,172,0,0,MacState,2,3
10.253945003,1,208,0,0,MacState,5,0
10.327867998,1,550,0,0,MacState,5,0
10.331202985,1,549,0,0,MacState,2,3
10.356290985,1,549,0,0,MacState,3,4
10.393863429,1,235,0,0,MacState,2,3
10.494215429,1,235,0,0,MacState,3,4
10.611910276,1,172,0,0,MacState,3,4
10.636536608,1,216,0,0,MacState,4,5
10.787195793,1,192,0,0,MacState,2,3
10.812283793,1,192,0,0,MacState,3,4
10.817795677,1,536,0,0,MacState,0,1
10.879491677,1,536,0,0,MacState,1,2
10.913145070,1,411,0,0,MacState,2,3
10.938233070,1,411,0,0,MacState,3,4
10.948081769,1,724,0,0,MacState,2,3
10.951274433,1,662,0,0,MacState,4,5
10.960625769,1,724,0,0,MacState,3,4
10.996489774,1,260,0,0,MacState,4,5
11.007406348,1,28,0,0,MacState,4,5
11.024593443,1,125,0,0,MacState,0,1
11.037944608,1,216,0,0,MacState,5,0
11.086289443,1,125,0,0,MacState,1,2
11.121278561,1,623,0,0,MacState,0,1
11.126302884,1,366,0,0,MacState,0,1
11.180595896,1,660,0,0,MacState,0,1
11.202232243,1,534,0,0,MacState,0,1
11.209347782,1,989,0,0,MacState,2,3
11.210502276,1,172,0,0,MacState,4,5
11.234430561,1,623,0,0,MacState,1,2
11.234435782,1,989,0,0,MacState,3,4
11.239454884,1,366,0,0,MacState,1,2
11.331202985,1,549,0,0,MacState,4,5
11.352682433,1,662,0,0,MacState,5,0
11.393863429,1,235,0,0,MacState,4,5
11.397897774,1,260,0,0,MacState,5,0
11.408056243,1,534,0,0,MacState,1,2
11.408814348,1,28,0,0,MacState,5,0
11.504869464,1,750,0,0,MacState,0,1
11.551283896,1,660,0,0,MacState,1,2
11.566565464,1,750,0,0,MacState,1,2
11.611910276,1,172,0,0,MacState,5,0
11.678854941,1,3,0,0,MacState,0,1
11.732610985,1,549,0,0,MacState,5,0
11.787195793,1,192,0,0,MacState,4,5
11.795271429,1,235,0,0,MacState,5,0
11.879491677,1,536,0,0,MacState,2,3
11.892035677,1,536,0,0,MacState,3,4
11.913145070,1,411,0,0,MacState,4,5
11.948081769,1,724,0,0,MacState,4,5
12.055981021,1,287,0,0,MacState,0,1
12.086289443,1,125,0,0,MacState,2,3
12.098833443,1,125,0,0,MacState,3,4
12.117677021,1,287,0,0,MacState,1,2
12.188603793,1,192,0,0,MacState,5,0
12.209347782,1,989,0,0,MacState,4,5
12.234430561,1,623,0,0,MacState,2,3
12.239454884,1,366,0,0,MacState,2,3
12.259518561,1,623,0,0,MacState,3,4
12.264542884,1,366,0,0,MacState,3,4
12.314553070,1,411,0,0,MacState,5,0
12.349489769,1,724,0,0,MacState,5,0
12.408056243,1,534,0,0,MacState,2,3
12.458232243,1,534,0,0,MacState,3,4
12.551283896,1,660,0,0,MacState,2,3
12.566565464,1,750,0,0,MacState,2,3
12.579109464,1,750,0,0,MacState,3,4
12.587605141,1,137,0,0,MacState,0,1
12.610755782,1,989,0,0,MacState,5,0
12.651635896,1,660,0,0,MacState,3,4
12.700757141,1,137,0,0,MacState,1,2
12.879491677,1,536,0,0,MacState,4,5
12.994989474,1,943,0,0,MacState,0,1
13.086289443,1,125,0,0,MacState,4,5
13.117677021,1,287,0,0,MacState,2,3
13.130221021,1,287,0,0,MacState,3,4
13.141298814,1,217,0,0,MacState,0,1
13.161606941,1,3,0,0,MacState,1,2
13.200813474,1,943,0,0,MacState,1,2
13.202994814,1,217,0,0,MacState,1,2
13.234430561,1,623,0,0,MacState,4,5
13.239454884,1,366,0,0,MacState,4,5
13.280899677,1,536,0,0,MacState,5,0
13.324044568,1,863,0,0,MacState,0,1
13.385740568,1,863,0,0,MacState,1,2
13.408056243,1,534,0,0,MacState,4,5
13.487697443,1,125,0,0,MacState,5,0
13.551283896,1,660,0,0,MacState,4,5
13.566565464,1,750,0,0,MacState,4,5
13.635838561,1,623,0,0,MacState,5,0
13.640862884,1,366,0,0,MacState,5,0
13.646543058,1,560,0,0,MacState,0,1
13.700757141,1,137,0,0,MacState,2,3
13.725845141,1,137,0,0,MacState,3,4
13.809464243,1,534,0,0,MacState,5,0
13.952691896,1,660,0,0,MacState,5,0
13.967973464,1,750,0,0,MacState,5,0
14.017231058,1,560,0,0,MacState,1,2
14.117677021,1,287,0,0,MacState,4,5
14.161606941,1,3,0,0,MacState,2,3
14.200813474,1,943,0,0,MacState,2,3
14.202994814,1,217,0,0,MacState,2,3
14.215538814,1,217,0,0,MacState,3,4
14.250989474,1,943,0,0,MacState,3,4
14.385740568,1,863,0,0,MacState,2,3
14.398284568,1,863,0,0,MacState,3,4
14.519085021,1,287,0,0,MacState,5,0
14.563014941,1,3,0,0,MacState,3,4
14.700757141,1,137,0,0,MacState,4,5
14.828594165,1,697,0,0,MacState,0,1
14.842484725,1,119,0,0,MacState,0,1
15.017231058,1,560,0,0,MacState,2,3
15.048308725,1,119,0,0,MacState,1,2
15.102165141,1,137,0,0,MacState,5,0
15.117583058,1,560,0,0,MacState,3,4
15.154556266,1,468,0,0,MacState,0,1
15.161606941,1,3,0,0,MacState,4,5
15.200813474,1,943,0,0,MacState,4,5
15.202994814,1,217,0,0,MacState,4,5
15.216252266,1,468,0,0,MacState,1,2
15.284016094,1,690,0,0,MacState,0,1
15.345712094,1,690,0,0,MacState,1,2
15.385740568,1,863,0,0,MacState,4,5
15.563014941,1,3,0,0,MacState,5,0
15.602221474,1,943,0,0,MacState,5,0
15.604402814,1,217,0,0,MacState,5,0
15.651890165,1,697,0,0,MacState,1,2
15.787148568,1,863,0,0,MacState,5,0
16.017231058,1,560,0,0,MacState,4,5
16.048308725,1,119,0,0,MacState,2,3
16.098484725,1,119,0,0,MacState,3,4
16.122011084,1,74,0,0,MacState,0,1
16.183707084,1,74,0,0,MacState,1,2
16.216252266,1,468,0,0,MacState,2,3
16.228796266,1,468,0,0,MacState,3,4
16.332489973,1,460,0,0,MacState,0,1
16.345712094,1,690,0,0,MacState,2,3
16.358256094,1,690,0,0,MacState,3,4
16.382993596,1,775,0,0,MacState,0,1
16.418639058,1,560,0,0,MacState,5,0
16.444689596,1,775,0,0,MacState,1,2
16.445641973,1,460,0,0,MacState,1,2
16.582367440,1,128,0,0,MacState,0,1
16.644063440,1,128,0,0,MacState,1,2
16.651890165,1,697,0,0,MacState,2,3
16.746404646,1,406,0,0,MacState,0,1
16.808100646,1,406,0,0,MacState,1,2
16.852594165,1,697,0,0,MacState,3,4
17.048308725,1,119,0,0,MacState,4,5
17.183707084,1,74,0,0,MacState,2,3
17.196251084,1,74,0,0,MacState,3,4
17.216252266,1,468,0,0,MacState,4,5
17.285389545,1,633,0,0,MacState,0,1
17.345712094,1,690,0,0,MacState,4,5
17.398541545,1,633,0,0,MacState,1,2
17.444689596,1,775,0,0,MacState,2,3
17.445641973,1,460,0,0,MacState,2,3
17.449716725,1,119,0,0,MacState,5,0
17.457233596,1,775,0,0,MacState,3,4
17.470729973,1,460,0,0,MacState,3,4
17.617660266,1,468,0,0,MacState,5,0
17.644063440,1,128,0,0,MacState,2,3
17.651890165,1,697,0,0,MacState,4,5
17.656607440,1,128,0,0,MacState,3,4
17.668380582,1,266,0,0,MacState,0,1
17.730076582,1,266,0,0,MacState,1,2
17.747120094,1,690,0,0,MacState,5,0
17.808100646,1,406,0,0,MacState,2,3
17.820644646,1,406,0,0,MacState,3,4
17.873462642,1,692,0,0,MacState,0,1
17.897839593,1,283,0,0,MacState,0,1
17.986614642,1,692,0,0,MacState,1,2
18.053298165,1,697,0,0,MacState,5,0
18.183707084,1,74,0,0,MacState,4,5
18.230772086,1,473,0,0,MacState,0,1
18.398541545,1,633,0,0,MacState,2,3
18.423629545,1,633,0,0,MacState,3,4
18.444689596,1,775,0,0,MacState,4,5
18.445641973,1,460,0,0,MacState,4,5
18.585115084,1,74,0,0,MacState,5,0
18.644063440,1,128,0,0,MacState,4,5
18.721135593,1,283,0,0,MacState,1,2
18.730076582,1,266,0,0,MacState,2,3
18.742620582,1,266,0,0,MacState,3,4
18.808100646,1,406,0,0,MacState,4,5
18.830716124,1,22,0,0,MacState,0,1
18.846097596,1,775,0,0,MacState,5,0
18.847049973,1,460,0,0,MacState,5,0
18.943868124,1,22,0,0,MacState,1,2
18.986614642,1,692,0,0,MacState,2,3
19.011702642,1,692,0,0,MacState,3,4
19.026957232,1,802,0,0,MacState,0,1
19.045471440,1,128,0,0,MacState,5,0
19.054068086,1,473,0,0,MacState,1,2
19.088653232,1,802,0,0,MacState,1,2
19.098570191,1,868,0,0,MacState,0,1
19.209508646,1,406,0,0,MacState,5,0
19.211722191,1,868,0,0,MacState,1,2
19.295445041,1,360,0,0,MacState,0,1
19.357141041,1,360,0,0,MacState,1,2
19.398541545,1,633,0,0,MacState,4,5
19.576802424,1,448,0,0,MacState,0,1
19.637334995,1,658,0,0,MacState,0,1
19.699030995,1,658,0,0,MacState,1,2
19.707505428,1,806,0,0,MacState,0,1
19.721135593,1,283,0,0,MacState,2,3
19.730076582,1,266,0,0,MacState,4,5
19.799949545,1,633,0,0,MacState,5,0
19.921839593,1,283,0,0,MacState,3,4
19.943868124,1,22,0,0,MacState,2,3
19.944519607,1,625,0,0,MacState,0,1
19.986614642,1,692,0,0,MacState,4,5
20.054068086,1,473,0,0,MacState,2,3
20.057671607,1,625,0,0,MacState,1,2
20.057679526,1,22,0,0,MacState,3,4
20.088653232,1,802,0,0,MacState,2,3
20.101197232,1,802,0,0,MacState,3,4
20.131484582,1,266,0,0,MacState,5,0
20.211722191,1,868,0,0,MacState,2,3
20.236810191,1,868,0,0,MacState,3,4
20.254772086,1,473,0,0,MacState,3,4
20.357141041,1,360,0,0,MacState,2,3
20.369685041,1,360,0,0,MacState,3,4
20.388022642,1,692,0,0,MacState,5,0
20.635504809,1,885,0,0,MacState,0,1
20.699030995,1,658,0,0,MacState,2,3
20.711574995,1,658,0,0,MacState,3,4
20.721135593,1,283,0,0,MacState,4,5
20.841328809,1,885,0,0,MacState,1,2
20.875361850,1,831,0,0,MacState,0,1
20.937057850,1,831,0,0,MacState,1,2
20.943868124,1,22,0,0,MacState,4,5
21.050927457,1,173,0,0,MacState,0,1
21.054068086,1,473,0,0,MacState,4,5
21.057671607,1,625,0,0,MacState,2,3
21.059554424,1,448,0,0,MacState,1,2
21.082759607,1,625,0,0,MacState,3,4
21.088653232,1,802,0,0,MacState,4,5
21.112623457,1,173,0,0,MacState,1,2
21.122543593,1,283,0,0,MacState,5,0
21.190257428,1,806,0,0,MacState,1,2
21.211722191,1,868,0,0,MacState,4,5
21.345276124,1,22,0,0,MacState,5,0
21.357141041,1,360,0,0,MacState,4,5
21.455476086,1,473,0,0,MacState,5,0
21.490061232,1,802,0,0,MacState,5,0
21.613130191,1,868,0,0,MacState,5,0
21.618210360,1,85,0,0,MacState,0,1
21.672241019,1,875,0,0,MacState,0,1
21.699030995,1,658,0,0,MacState,4,5
21.731362360,1,85,0,0,MacState,1,2
21.758549041,1,360,0,0,MacState,5,0
21.785393019,1,875,0,0,MacState,1,2
21.841328809,1,885,0,0,MacState,2,3
21.878918295,1,334,0,0,MacState,0,1
21.891504809,1,885,0,0,MacState,3,4
21.937057850,1,831,0,0,MacState,2,3
21.940614295,1,334,0,0,MacState,1,2
21.949601850,1,831,0,0,MacState,3,4
21.960538199,1,429,0,0,MacState,0,1
22.057671607,1,625,0,0,MacState,4,5
22.059554424,1,448,0,0,MacState,2,3
22.073690199,1,429,0,0,MacState,1,2
22.100438995,1,658,0,0,MacState,5,0
22.112623457,1,173,0,0,MacState,2,3
22.125167457,1,173,0,0,MacState,3,4
22.190257428,1,806,0,0,MacState,2,3
22.213360858,1,614,0,0,MacState,0,1
22.275056858,1,614,0,0,MacState,1,2
22.459079607,1,625,0,0,MacState,5,0
22.460962424,1,448,0,0,MacState,3,4
22.591665428,1,806,0,0,MacState,3,4
22.696539950,1,911,0,0,MacState,0,1
22.731362360,1,85,0,0,MacState,2,3
22.756450360,1,85,0,0,MacState,3,4
22.758235950,1,911,0,0,MacState,1,2
22.785393019,1,875,0,0,MacState,2,3
22.810481019,1,875,0,0,MacState,3,4
22.841328809,1,885,0,0,MacState,4,5
22.858386546,1,140,0,0,MacState,0,1
22.933318598,1,860,0,0,MacState,0,1
22.937057850,1,831,0,0,MacState,4,5
22.940614295,1,334,0,0,MacState,2,3
22.953158295,1,334,0,0,MacState,3,4
22.971538546,1,140,0,0,MacState,1,2
23.046470598,1,860,0,0,MacState,1,2
23.059554424,1,448,0,0,MacState,4,5
23.073690199,1,429,0,0,MacState,2,3
23.098778199,1,429,0,0,MacState,3,4
23.112381763,1,79,0,0,MacState,0,1
23.112623457,1,173,0,0,MacState,4,5
23.174077763,1,79,0,0,MacState,1,2
23.190257428,1,806,0,0,MacState,4,5
23.242736809,1,885,0,0,MacState,5,0
23.275056858,1,614,0,0,MacState,2,3
23.287600858,1,614,0,0,MacState,3,4
23.324211675,1,103,0,0,MacState,0,1
23.338465850,1,831,0,0,MacState,5,0
23.355714990,1,138,0,0,MacState,0,1
23.385907675,1,103,0,0,MacState,1,2
23.417410990,1,138,0,0,MacState,1,2
23.460962424,1,448,0,0,MacState,5,0
23.481714139,1,508,0,0,MacState,0,1
23.514031457,1,173,0,0,MacState,5,0
23.562927660,1,474,0,0,MacState,0,1
23.591665428,1,806,0,0,MacState,5,0
23.676079660,1,474,0,0,MacState,1,2
23.731362360,1,85,0,0,MacState,4,5
23.758235950,1,911,0,0,MacState,2,3
23.770779950,1,911,0,0,MacState,3,4
23.785393019,1,875,0,0,MacState,4,5
23.940614295,1,334,0,0,MacState,4,5
23.971538546,1,140,0,0,MacState,2,3
23.996626546,1,140,0,0,MacState,3,4
24.046470598,1,860,0,0,MacState,2,3
24.071558598,1,860,0,0,MacState,3,4
24.073690199,1,429,0,0,MacState,4,5
24.105375472,1,280,0,0,MacState,0,1
24.132770360,1,85,0,0,MacState,5,0
24.174077763,1,79,0,0,MacState,2,3
24.186621763,1,79,0,0,MacState,3,4
24.186801019,1,875,0,0,MacState,5,0
24.262621800,1,840,0,0,MacState,0,1
24.275056858,1,614,0,0,MacState,4,5
24.305010139,1,508,0,0,MacState,1,2
24.330678316,1,413,0,0,MacState,0,1
24.342022295,1,334,0,0,MacState,5,0
24.385907675,1,103,0,0,MacState,2,3
24.392374316,1,413,0,0,MacState,1,2
24.398451675,1,103,0,0,MacState,3,4
24.417410990,1,138,0,0,MacState,2,3
24.429954990,1,138,0,0,MacState,3,4
24.470047370,1,746,0,0,MacState,0,1
24.475098199,1,429,0,0,MacState,5,0
24.583199370,1,746,0,0,MacState,1,2
24.633309800,1,840,0,0,MacState,1,2
24.676079660,1,474,0,0,MacState,2,3
24.676464858,1,614,0,0,MacState,5,0
24.689752570,1,446,0,0,MacState,0,1
24.701167660,1,474,0,0,MacState,3,4
24.758235950,1,911,0,0,MacState,4,5
24.765632197,1,176,0,0,MacState,0,1
24.780980649,1,371,0,0,MacState,0,1
24.827328197,1,176,0,0,MacState,1,2
24.894132649,1,371,0,0,MacState,1,2
24.895576570,1,446,0,0,MacState,1,2
24.928671472,1,280,0,0,MacState,1,2
24.971538546,1,140,0,0,MacState,4,5
24.982736212,1,729,0,0,MacState,0,1
25.046470598,1,860,0,0,MacState,4,5
25.095888212,1,729,0,0,MacState,1,2
25.159643950,1,911,0,0,MacState,5,0
25.174077763,1,79,0,0,MacState,4,5
25.300576668,1,102,0,0,MacState,0,1
25.305010139,1,508,0,0,MacState,2,3
25.362272668,1,102,0,0,MacState,1,2
25.372946546,1,140,0,0,MacState,5,0
25.376553595,1,558,0,0,MacState,0,1
25.385907675,1,103,0,0,MacState,4,5
25.392374316,1,413,0,0,MacState,2,3
25.404918316,1,413,0,0,MacState,3,4
25.417410990,1,138,0,0,MacState,4,5
25.438249595,1,558,0,0,MacState,1,2
25.447878598,1,860,0,0,MacState,5,0
25.505714139,1,508,0,0,MacState,3,4
25.575485763,1,79,0,0,MacState,5,0
25.583199370,1,746,0,0,MacState,2,3
25.608287370,1,746,0,0,MacState,3,4
25.633309800,1,840,0,0,MacState,2,3
25.676079660,1,474,0,0,MacState,4,5
25.733661800,1,840,0,0,MacState,3,4
25.780625748,1,124,0,0,MacState,0,1
25.787315675,1,103,0,0,MacState,5,0
25.818818990,1,138,0,0,MacState,5,0
25.827328197,1,176,0,0,MacState,2,3
25.839872197,1,176,0,0,MacState,3,4
25.893777748,1,124,0,0,MacState,1,2
25.894132649,1,371,0,0,MacState,2,3
25.895576570,1,446,0,0,MacState,2,3
25.919220649,1,371,0,0,MacState,3,4
25.928671472,1,280,0,0,MacState,2,3
25.945752570,1,446,0,0,MacState,3,4
26.077487660,1,474,0,0,MacState,5,0
26.095888212,1,729,0,0,MacState,2,3
26.120976212,1,729,0,0,MacState,3,4
26.129375472,1,280,0,0,MacState,3,4
26.305010139,1,508,0,0,MacState,4,5
26.362272668,1,102,0,0,MacState,2,3
26.374816668,1,102,0,0,MacState,3,4
26.384259082,1,58,0,0,MacState,0,1
26.392374316,1,413,0,0,MacState,4,5
26.438249595,1,558,0,0,MacState,2,3
26.450793595,1,558,0,0,MacState,3,4
26.497411082,1,58,0,0,MacState,1,2
26.507492343,1,36,0,0,MacState,0,1
26.569188343,1,36,0,0,MacState,1,2
26.583199370,1,746,0,0,MacState,4,5
26.633309800,1,840,0,0,MacState,4,5
26.706418139,1,508,0,0,MacState,5,0
26.793782316,1,413,0,0,MacState,5,0
26.827328197,1,176,0,0,MacState,4,5
26.893777748,1,124,0,0,MacState,2,3
26.894132649,1,371,0,0,MacState,4,5
26.895576570,1,446,0,0,MacState,4,5
26.918865748,1,124,0,0,MacState,3,4
26.928671472,1,280,0,0,MacState,4,5
26.984607370,1,746,0,0,MacState,5,0
27.034717800,1,840,0,0,MacState,5,0
27.095888212,1,729,0,0,MacState,4,5
27.170510555,1,696,0,0,MacState,0,1
27.228736197,1,176,0,0,MacState,5,0
27.232206555,1,696,0,0,MacState,1,2
27.295540649,1,371,0,0,MacState,5,0
27.296984570,1,446,0,0,MacState,5,0
27.301444690,1,793,0,0,MacState,0,1
27.330079472,1,280,0,0,MacState,5,0
27.362272668,1,102,0,0,MacState,4,5
27.363140690,1,793,0,0,MacState,1,2
27.380244293,1,53,0,0,MacState,0,1
27.438249595,1,558,0,0,MacState,4,5
27.493396293,1,53,0,0,MacState,1,2
27.497296212,1,729,0,0,MacState,5,0
27.497411082,1,58,0,0,MacState,2,3
27.522499082,1,58,0,0,MacState,3,4
27.569188343,1,36,0,0,MacState,2,3
27.581732343,1,36,0,0,MacState,3,4
27.763680668,1,102,0,0,MacState,5,0
27.839657595,1,558,0,0,MacState,5,0
27.893777748,1,124,0,0,MacState,4,5
28.232206555,1,696,0,0,MacState,2,3
28.241773642,1,653,0,0,MacState,0,1
28.244750555,1,696,0,0,MacState,3,4
28.245556604,1,410,0,0,MacState,0,1
28.295185748,1,124,0,0,MacState,5,0
28.354925642,1,653,0,0,MacState,1,2
28.363140690,1,793,0,0,MacState,2,3
28.375684690,1,793,0,0,MacState,3,4
28.451380604,1,410,0,0,MacState,1,2
28.493396293,1,53,0,0,MacState,2,3
28.497411082,1,58,0,0,MacState,4,5
28.518484293,1,53,0,0,MacState,3,4
28.569188343,1,36,0,0,MacState,4,5
28.781964207,1,629,0,0,MacState,0,1
28.861166071,1,282,0,0,MacState,0,1
28.898819082,1,58,0,0,MacState,5,0
28.948120987,1,622,0,0,MacState,0,1
28.970596343,1,36,0,0,MacState,5,0
29.009816987,1,622,0,0,MacState,1,2
29.031346514,1,147,0,0,MacState,0,1
29.057284943,1,765,0,0,MacState,0,1
29.066990071,1,282,0,0,MacState,1,2
29.093042514,1,147,0,0,MacState,1,2
29.170436943,1,765,0,0,MacState,1,2
29.232206555,1,696,0,0,MacState,4,5
29.354925642,1,653,0,0,MacState,2,3
29.363140690,1,793,0,0,MacState,4,5
29.380013642,1,653,0,0,MacState,3,4
29.397698844,1,591,0,0,MacState,0,1
29.451380604,1,410,0,0,MacState,2,3
29.459394844,1,591,0,0,MacState,1,2
29.493396293,1,53,0,0,MacState,4,5
29.501556604,1,410,0,0,MacState,3,4
29.605260207,1,629,0,0,MacState,1,2
29.633614555,1,696,0,0,MacState,5,0
29.697192920,1,397,0,0,MacState,0,1
29.764548690,1,793,0,0,MacState,5,0
29.894804293,1,53,0,0,MacState,5,0
29.903016920,1,397,0,0,MacState,1,2
30.009816987,1,622,0,0,MacState,2,3
30.022360987,1,622,0,0,MacState,3,4
30.066990071,1,282,0,0,MacState,2,3
30.093042514,1,147,0,0,MacState,2,3
