Time,DeviceType,NodeId,IfIndex,PhyIndex,TraceSource,PhyTraceIdTag,PacketHex,PacketLength,Miscellaneous
0.090201296,1,2179,0,0,MacTx,408308000000000000ffffffffffffffff000067732e63,23
0.151897296,1,2179,0,0,MacTxOk,408308000000000000ffffffffffffffff000067732e63,23
0.151897296,1,2179,0,0,MacSentPkt,408308000000000000ffffffffffffffff000067732e63,23,1
0.151899283,0,0,0,5,MacRx,408308000000000000ffffffffffffffff000067732e63,23
0.224446213,1,1780,0,0,MacTx,40f406000000000000feffffffffffffff000067732e63,23
0.246659166,1,2393,0,0,MacTx,405909000000000000fdffffffffffffff000067732e63,23
0.286142213,1,1780,0,0,MacTxOk,40f406000000000000feffffffffffffff000067732e63,23
0.286142213,1,1780,0,0,MacSentPkt,40f406000000000000feffffffffffffff000067732e63,23,1
0.286143387,0,0,0,5,MacRx,40f406000000000000feffffffffffffff000067732e63,23
0.308355166,1,2393,0,0,MacTxOk,405909000000000000fdffffffffffffff000067732e63,23
0.308355166,1,2393,0,0,MacSentPkt,405909000000000000fdffffffffffffff000067732e63,23,1
0.318448214,1,2267,0,0,MacTx,40db08000000000000fcffffffffffffff000067732e63,23
0.380144214,1,2267,0,0,MacTxOk,40db08000000000000fcffffffffffffff000067732e63,23
0.380144214,1,2267,0,0,MacSentPkt,40db08000000000000fcffffffffffffff000067732e63,23,1
0.380145509,0,0,0,5,MacRx,40db08000000000000fcffffffffffffff000067732e63,23
0.462113343,1,1225,0,0,MacTx,40c904000000000000fbffffffffffffff000067732e63,23
0.523809343,1,1225,0,0,MacTxOk,40c904000000000000fbffffffffffffff000067732e63,23
0.523809343,1,1225,0,0,MacSentPkt,40c904000000000000fbffffffffffffff000067732e63,23,1
0.523812314,0,0,0,5,MacRx,40c904000000000000fbffffffffffffff000067732e63,23
0.531086211,1,2946,0,0,MacTx,40820b000000000000faffffffffffffff000067732e63,23
0.592782211,1,2946,0,0,MacTxOk,40820b000000000000faffffffffffffff000067732e63,23
0.592782211,1,2946,0,0,MacSentPkt,40820b000000000000faffffffffffffff000067732e63,23,1
0.592784722,0,0,0,5,MacRx,40820b000000000000faffffffffffffff000067732e63,23
0.648335282,1,964,0,0,MacTx,40c403000000000000f9ffffffffffffff000067732e63,23
0.710031282,1,964,0,0,MacTxOk,40c403000000000000f9ffffffffffffff000067732e63,23
0.710031282,1,964,0,0,MacSentPkt,40c403000000000000f9ffffffffffffff000067732e63,23,1
0.710034616,0,0,0,5,MacRx,40c403000000000000f9ffffffffffffff000067732e63,23
0.727310695,1,2874,0,0,MacTx,403a0b000000000000f8ffffffffffffff000067732e63,23
0.789006695,1,2874,0,0,MacTxOk,403a0b000000000000f8ffffffffffffff000067732e63,23
0.789006695,1,2874,0,0,MacSentPkt,403a0b000000000000f8ffffffffffffff000067732e63,23,1
0.789008417,0,0,0,5,MacRx,403a0b000000000000f8ffffffffffffff000067732e63,23
0.793281934,1,1446,0,0,MacTx,40a605000000000000f7ffffffffffffff000067732e63,23
0.809993634,1,2848,0,0,MacTx,40200b000000000000f6ffffffffffffff000067732e63,23
0.836332508,1,994,0,0,MacTx,40e203000000000000f5ffffffffffffff000067732e63,23
0.854977934,1,1446,0,0,MacTxOk,40a605000000000000f7ffffffffffffff000067732e63,23
0.854977934,1,1446,0,0,MacSentPkt,40a605000000000000f7ffffffffffffff000067732e63,23,1
0.854979232,0,0,0,5,MacRx,40a605000000000000f7ffffffffffffff000067732e63,23
0.871689634,1,2848,0,0,MacTxOk,40200b000000000000f6ffffffffffffff000067732e63,23
0.871689634,1,2848,0,0,MacSentPkt,40200b000000000000f6ffffffffffffff000067732e63,23,1
0.898028508,1,994,0,0,MacTxOk,40e203000000000000f5ffffffffffffff000067732e63,23
0.898028508,1,994,0,0,MacSentPkt,40e203000000000000f5ffffffffffffff000067732e63,23,1
0.963021558,1,1740,0,0,MacTx,40cc06000000000000f4ffffffffffffff000067732e63,23
1.010154609,1,2505,0,0,MacTx,40c909000000000000f3ffffffffffffff000067732e63,23
1.024717558,1,1740,0,0,MacTxOk,40cc06000000000000f4ffffffffffffff000067732e63,23
1.024717558,1,1740,0,0,MacSentPkt,40cc06000000000000f4ffffffffffffff000067732e63,23,1
1.024719595,0,0,0,5,MacRx,40cc06000000000000f4ffffffffffffff000067732e63,23
1.071850609,1,2505,0,0,MacTxOk,40c909000000000000f3ffffffffffffff000067732e63,23
1.071850609,1,2505,0,0,MacSentPkt,40c909000000000000f3ffffffffffffff000067732e63,23,1
1.142688500,1,111,0,0,MacTx,406f00000000000000f2ffffffffffffff000067732e63,23
1.204384500,1,111,0,0,MacTxOk,406f00000000000000f2ffffffffffffff000067732e63,23
1.204384500,1,111,0,0,MacSentPkt,406f00000000000000f2ffffffffffffff000067732e63,23,1
1.204386522,0,0,0,5,MacRx,406f00000000000000f2ffffffffffffff000067732e63,23
1.236021066,1,2454,0,0,MacTx,409609000000000000f1ffffffffffffff000067732e63,23
1.291835254,1,2644,0,0,MacTx,40540a000000000000f0ffffffffffffff000067732e63,23
1.297717066,1,2454,0,0,MacTxOk,409609000000000000f1ffffffffffffff000067732e63,23
1.297717066,1,2454,0,0,MacSentPkt,409609000000000000f1ffffffffffffff000067732e63,23,1
1.297717717,0,0,0,5,MacRx,409609000000000000f1ffffffffffffff000067732e63,23
1.353531254,1,2644,0,0,MacTxOk,40540a000000000000f0ffffffffffffff000067732e63,23
1.353531254,1,2644,0,0,MacSentPkt,40540a000000000000f0ffffffffffffff000067732e63,23,1
1.353531979,1,1780,0,0,MacRxDrop,40540a000000000000f0ffffffffffffff000067732e63,23
1.426985556,1,1369,0,0,MacTx,405905000000000000efffffffffffffff000067732e63,23
1.438122312,1,2169,0,0,MacTx,407908000000000000eeffffffffffffff000067732e63,23
1.466844860,1,1506,0,0,MacTx,40e205000000000000edffffffffffffff000067732e63,23
1.488681556,1,1369,0,0,MacTxOk,405905000000000000efffffffffffffff000067732e63,23
1.488681556,1,1369,0,0,MacSentPkt,405905000000000000efffffffffffffff000067732e63,23,1
1.488683714,0,0,0,5,MacRx,405905000000000000efffffffffffffff000067732e63,23
1.499818312,1,2169,0,0,MacTxOk,407908000000000000eeffffffffffffff000067732e63,23
1.499818312,1,2169,0,0,MacSentPkt,407908000000000000eeffffffffffffff000067732e63,23,1
1.528540860,1,1506,0,0,MacTxOk,40e205000000000000edffffffffffffff000067732e63,23
1.528540860,1,1506,0,0,MacSentPkt,40e205000000000000edffffffffffffff000067732e63,23,1
1.584593492,1,1193,0,0,MacTx,40a904000000000000ecffffffffffffff000067732e63,23
1.644716328,1,2171,0,0,MacTx,407b08000000000000ebffffffffffffff000067732e63,23
1.646289492,1,1193,0,0,MacTxOk,40a904000000000000ecffffffffffffff000067732e63,23
1.646289492,1,1193,0,0,MacSentPkt,40a904000000000000ecffffffffffffff000067732e63,23,1
1.646292464,0,0,0,5,MacRx,40a904000000000000ecffffffffffffff000067732e63,23
1.648335704,1,1109,0,0,MacTx,405504000000000000eaffffffffffffff000067732e63,23
1.672003825,1,1251,0,0,MacTx,40e304000000000000e9ffffffffffffff000067732e63,23
1.706412328,1,2171,0,0,MacTxOk,407b08000000000000ebffffffffffffff000067732e63,23
1.706412328,1,2171,0,0,MacSentPkt,407b08000000000000ebffffffffffffff000067732e63,23,1
1.710031704,1,1109,0,0,MacTxOk,405504000000000000eaffffffffffffff000067732e63,23
1.710031704,1,1109,0,0,MacSentPkt,405504000000000000eaffffffffffffff000067732e63,23,1
1.710034711,0,0,0,5,MacRx,405504000000000000eaffffffffffffff000067732e63,23
1.733699825,1,1251,0,0,MacTxOk,40e304000000000000e9ffffffffffffff000067732e63,23
1.733699825,1,1251,0,0,MacSentPkt,40e304000000000000e9ffffffffffffff000067732e63,23,1
1.857605293,1,1857,0,0,MacTx,404107000000000000e8ffffffffffffff000067732e63,23
1.919301293,1,1857,0,0,MacTxOk,404107000000000000e8ffffffffffffff000067732e63,23
1.919301293,1,1857,0,0,MacSentPkt,404107000000000000e8ffffffffffffff000067732e63,23,1
1.919303412,0,0,0,5,MacRx,404107000000000000e8ffffffffffffff000067732e63,23
