DeviceType,NodeId,Position x,Position y,DistanceToClosestGW,DataRateIndex
100,1,12.89,-200.219,200.634,5
101,1,-410.157,90.7958,420.087,5
102,1,-30.094,-207.361,209.534,5
103,1,550.439,628.245,835.27,5
104,1,-827.439,112.116,835,5
105,1,-262.516,871.748,910.417,5
106,1,-632.109,699.253,942.611,5
107,1,-463.747,3.09813,463.757,5
108,1,-196.015,-866.37,888.267,5
109,1,765.636,-290.711,818.97,5
110,1,165.467,395.989,429.17,5
111,1,-542.043,272.034,606.476,5
112,1,623.653,516.148,809.538,5
113,1,-496.347,-491.553,698.559,5
114,1,-395.804,54.5607,399.546,5
115,1,312.26,-185.344,363.124,5
116,1,493.686,283.705,569.398,5
117,1,474.53,-574.011,744.76,5
118,1,402.501,-531.073,666.367,5
119,1,-564.936,305.87,642.424,5
120,1,101.37,981.673,986.893,5
121,1,346.282,-93.1329,358.588,5
122,1,-461.849,64.8332,466.377,5
123,1,-110.038,-694.707,703.368,5
124,1,-815.131,13.6419,815.245,5
125,1,594.677,-334.068,682.087,5
126,1,-44.5244,-111.759,120.302,5
127,1,459.184,30.7928,460.215,5
128,1,345.602,641.628,728.785,5
129,1,-156.168,473.9,498.968,5
130,1,-72.4942,28.434,77.871,5
131,1,634.378,-522.73,821.999,5
132,1,-48.8815,-244.636,249.471,5
133,1,-155.027,240.639,286.253,5
134,1,10.6687,-250.434,250.661,5
135,1,794.661,204.697,820.602,5
136,1,-241.452,921.869,952.964,5
137,1,508.648,-297.721,589.373,5
138,1,-250.828,719.699,762.155,5
139,1,192.338,450.155,489.523,5
140,1,7.20106,-319.108,319.189,5
141,1,474.226,-84.0841,481.623,5
142,1,212.33,-440.832,489.302,5
143,1,-383.498,615.767,725.424,5
144,1,670.462,-688.912,961.311,5
145,1,738.149,-127.106,749.013,5
146,1,-437.795,765.28,881.656,5
147,1,142.26,-376.939,402.89,5
148,1,588.304,20.5265,588.662,5
149,1,-280.489,-150.574,318.35,5
150,1,358.723,-701.48,787.881,5
151,1,-846.633,252.556,883.5,5
152,1,-572.185,160.383,594.238,5
153,1,484.349,709.521,859.077,5
154,1,-882.173,304.962,933.398,5
155,1,79.095,-956.099,959.365,5
156,1,39.3764,-503.564,505.101,5
157,1,-805.47,520.516,959.019,5
158,1,234.64,849.002,880.829,5
159,1,47.615,751.008,752.516,5
160,1,-73.9593,96.4224,121.521,5
161,1,-272.625,-96.7476,289.282,5
162,1,-152.028,-479.303,502.836,5
163,1,556.742,-766.883,947.666,5
164,1,254.663,261.547,365.048,5
165,1,521.674,-481.302,709.785,5
166,1,162.796,-341.269,378.11,5
167,1,-487.787,-836.204,968.078,5
168,1,124.759,916.745,925.195,5
169,1,246.948,-252.308,353.048,5
170,1,10.7563,-975.895,975.954,5
171,1,-283.141,-888.162,932.202,5
172,1,-538.248,-486.559,725.569,5
173,1,-776.652,343.191,849.099,5
174,1,835.476,-353.732,907.274,5
175,1,-455.129,-105.462,467.188,5
176,1,-302.207,441.941,535.388,5
177,1,-243.219,-949.423,980.082,5
178,1,-293.287,-831.932,882.115,5
179,1,-167.13,732.79,751.607,5
180,1,-642.049,177.453,666.121,5
181,1,140.702,969.149,979.31,5
182,1,-759.711,-639.746,993.195,5
183,1,-222.35,-216.63,310.432,5
184,1,-271.191,697.578,748.438,5
185,1,891.004,342.743,954.653,5
186,1,-442.164,864.311,970.846,5
187,1,193.566,-377.508,424.241,5
188,1,947.731,-177.667,964.24,5
189,1,-609.947,30.3744,610.703,5
190,1,789.108,397.728,883.673,5
191,1,-172.826,663.894,686.02,5
192,1,359.183,86.4135,369.432,5
193,1,-0.825307,-617.001,617.001,5
194,1,352.565,561.921,663.368,5
195,1,-417.841,216.163,470.444,5
196,1,483.772,-320.514,580.314,5
197,1,-322.398,-808.922,870.802,5
198,1,-526.23,-267.764,590.437,5
199,1,407.785,-857.786,949.782,5
200,1,590.857,-621.5,857.54,5
201,1,-11.2005,870.094,870.166,5
202,1,822.836,-224.654,852.953,5
203,1,-856.54,198.44,879.227,5
204,1,547.447,825.129,990.22,5
205,1,362.382,400.101,539.817,5
206,1,157.35,251.244,296.45,5
207,1,479.754,336.202,585.829,5
208,1,-119.515,281.013,305.373,5
209,1,274.694,319.222,421.141,5
210,1,-286.146,-47.7779,290.108,5
211,1,832.298,488.406,965.018,5
212,1,-878.33,-293.277,926,5
213,1,102.198,457.896,469.162,5
214,1,-251.543,118.058,277.87,5
215,1,372.973,660.999,758.965,5
216,1,-549.568,10.8047,549.674,5
217,1,908.849,306.115,959.016,5
218,1,-172.752,-864.716,881.804,5
219,1,730.909,-388.144,827.577,5
220,1,252.851,879.912,915.522,5
221,1,-66.7503,275.843,283.804,5
222,1,536.531,-23.6077,537.05,5
223,1,-631.713,291.587,695.762,5
224,1,735.034,-417.918,845.536,5
225,1,591.459,-699.255,915.85,5
226,1,651.932,-164.428,672.348,5
227,1,86.5539,882.575,886.809,5
228,1,-614.011,508.534,797.255,5
229,1,-582.232,641.257,866.144,5
230,1,619.036,233.51,661.613,5
231,1,-0.419358,675.215,675.215,5
232,1,-583.67,-761.022,959.075,5
233,1,923.995,18.8717,924.188,5
234,1,204.367,255.073,326.846,5
235,1,-155.521,-140.935,209.88,5
236,1,-98.0595,-395.711,407.68,5
237,1,-449.688,-249.884,514.452,5
238,1,581.862,-560.97,808.239,5
239,1,-330.341,-189.687,380.928,5
240,1,-183.826,609.148,636.281,5
241,1,-310.291,69.1697,317.907,5
242,1,-113.609,227.053,253.89,5
243,1,33.7134,-946.551,947.151,5
244,1,378.087,262.712,460.399,5
245,1,314.828,-102.763,331.175,5
246,1,-443.317,-869.881,976.332,5
247,1,-361.324,-612.641,711.256,5
248,1,-320.562,718.746,786.991,5
249,1,-784.135,364.21,864.59,5
250,1,-295.217,558.54,631.759,5
251,1,587.594,-684.265,901.934,5
252,1,-176.644,741.572,762.32,5
253,1,42.077,984.049,984.948,5
254,1,781.279,-106.148,788.456,5
255,1,253.824,-788.342,828.196,5
256,1,-844.679,-316.248,901.94,5
257,1,-915.593,300.641,963.688,5
258,1,972.729,-18.5039,972.905,5
259,1,-423.204,-502.098,656.661,5
260,1,-782.458,-459.285,907.294,5
261,1,130.786,-347.798,371.576,5
262,1,737.405,644.03,979.051,5
263,1,-241.801,740.778,779.243,5
264,1,20.4024,765.752,766.024,5
265,1,440.65,74.9505,446.979,5
266,1,-515.838,787.517,941.42,5
267,1,-592.97,-84.3295,598.936,5
268,1,-490.37,347.622,601.085,5
269,1,831.157,-490.465,965.08,5
270,1,388.687,-814.079,902.109,5
271,1,677.536,-111.403,686.633,5
272,1,208.869,417.459,466.796,5
273,1,541.437,398.245,672.126,5
274,1,640.433,388.202,748.902,5
275,1,-518.53,-580.093,778.062,5
276,1,210.726,700.076,731.103,5
277,1,-320.108,-379.307,496.33,5
278,1,370.087,-259.737,452.137,5
279,1,111.988,-759.261,767.476,5
280,1,-43.2919,348.484,351.163,5
281,1,-648.388,5.77087,648.414,5
282,1,641.496,502.931,815.142,5
283,1,991.652,34.0062,992.235,5
284,1,-487.663,537.086,725.449,5
285,1,817.989,9.4783,818.044,5
286,1,-603.802,43.7409,605.384,5
287,1,-164.245,726.54,744.874,5
288,1,310.129,-655.014,724.722,5
289,1,133.57,-183.369,226.86,5
290,1,459.038,184.727,494.813,5
291,1,876.273,331.788,936.984,5
292,1,442.26,-786.991,902.745,5
293,1,765.156,57.9209,767.345,5
294,1,-79.5255,-958.006,961.301,5
295,1,77.8186,-109.364,134.225,5
296,1,-112.347,29.2766,116.099,5
297,1,-588.301,-517.592,783.581,5
298,1,168.579,-905.216,920.78,5
299,1,212.157,306.853,373.054,5
300,1,204.303,-582.874,617.642,5
301,1,-701.013,608.403,928.209,5
302,1,638.039,-712.757,956.617,5
303,1,-301.108,184.459,353.117,5
304,1,296.943,-528.159,605.91,5
305,1,-64.6851,-449.584,454.214,5
306,1,-530.992,313.293,616.527,5
307,1,584.001,-662.468,883.131,5
308,1,-612.417,505.31,793.973,5
309,1,537.619,-427.6,686.933,5
310,1,-278.335,-247.768,372.638,5
311,1,-337.248,-287.228,442.986,5
312,1,159.908,-813.043,828.619,5
313,1,374.547,145.753,401.907,5
314,1,-34.8931,-352.299,354.022,5
315,1,-357.706,610.549,707.618,5
316,1,-661.037,324.085,736.207,5
317,1,-706.093,-620.396,939.924,5
318,1,102.091,-217.483,240.253,5
319,1,-590.237,722.8,933.177,5
320,1,-264.832,177.647,318.896,5
321,1,-179.364,-29.5141,181.776,5
322,1,-168.563,-148.861,224.885,5
323,1,-725.864,192.154,750.868,5
324,1,661.812,-215.395,695.982,5
325,1,380.895,85.5914,390.393,5
326,1,691.188,-355.452,777.23,5
327,1,-741.156,57.6122,743.391,5
328,1,413.514,385.591,565.398,5
329,1,691.02,-625.601,932.14,5
330,1,328.836,-664.455,741.373,5
331,1,-288.247,-386.417,482.083,5
332,1,-787.601,266.574,831.491,5
333,1,97.522,283.903,300.186,5
334,1,948.69,-31.9705,949.228,5
335,1,-2.49084,548.182,548.188,5
336,1,776.847,68.7439,779.883,5
337,1,-547.001,707.816,894.547,5
338,1,111.648,238.412,263.259,5
339,1,699.322,-594.66,917.971,5
340,1,-229.214,-593.925,636.62,5
341,1,-942.343,-201.561,963.658,5
342,1,474.439,-375.022,604.759,5
343,1,-11.1222,593.221,593.325,5
344,1,318.602,-703.393,772.185,5
345,1,105.699,-784.112,791.204,5
346,1,-182.23,-101.637,208.657,5
347,1,41.2284,504.086,505.769,5
348,1,76.7942,494.674,500.599,5
349,1,309.56,-799.817,857.633,5
350,1,-819.431,-303.776,873.926,5
351,1,22.3347,299.629,300.46,5
352,1,220.305,885.991,912.97,5
353,1,-195.916,-583.296,615.319,5
354,1,-381.374,-227.733,444.194,5
355,1,-930.737,-26.1117,931.103,5
356,1,-258.037,-233.715,348.146,5
357,1,-200.541,-759.417,785.449,5
358,1,-654.696,128.566,667.2,5
359,1,-833.973,-359.764,908.263,5
360,1,-386.861,-753.295,846.826,5
361,1,734.502,-22.365,734.843,5
362,1,-38.6619,278.828,281.496,5
363,1,-645.296,-601.757,882.337,5
364,1,960.231,113.51,966.917,5
365,1,662.22,-179.337,686.074,5
366,1,-282.525,214.433,354.686,5
367,1,236.896,598.16,643.362,5
368,1,452.364,308.573,547.586,5
369,1,332.446,-30.1532,333.811,5
370,1,-826.669,484.187,958.028,5
371,1,-183.443,30.5331,185.966,5
372,1,18.5113,-738.197,738.429,5
373,1,709.145,-411.921,820.101,5
374,1,693.276,-7.53516,693.317,5
375,1,-113.057,-908.726,915.732,5
376,1,-793.922,-355.569,869.909,5
377,1,300.097,-237.445,382.673,5
378,1,329.461,277.578,430.806,5
379,1,1.82483,683.564,683.566,5
380,1,275.297,-807.074,852.735,5
381,1,-400.965,871.618,959.423,5
382,1,-391.992,-503.716,638.269,5
383,1,579.499,-714.884,920.26,5
384,1,-390.06,-175.875,427.878,5
385,1,-179.922,353.682,396.816,5
386,1,-3.26044,571.785,571.795,5
387,1,87.1125,893.53,897.766,5
388,1,-111.354,829.454,836.896,5
389,1,-148.581,-733.879,748.769,5
390,1,84.19,8.75342,84.6439,5
391,1,-907.995,173.553,924.432,5
392,1,-556.531,-574.601,799.933,5
393,1,-544.488,6.04872,544.521,5
394,1,-90.5678,-970.612,974.828,5
395,1,-823.489,-107.487,830.474,5
396,1,524.844,696.791,872.341,5
397,1,-339.413,-60.7719,344.811,5
398,1,-197.931,554.774,589.026,5
399,1,435.057,686.462,812.714,5
400,1,-728.91,600.631,944.494,5
401,1,-561.55,-385.58,681.183,5
402,1,-871.714,-199.011,894.143,5
403,1,-461.464,423.622,626.422,5
404,1,475.713,-534.085,715.227,5
405,1,360.052,43.9938,362.73,5
406,1,-330.418,-82.1754,340.483,5
407,1,32.8132,793.395,794.073,5
408,1,-770.025,-62.8452,772.586,5
409,1,-661.409,-668.689,940.535,5
410,1,-60.916,131.837,145.23,5
411,1,583.158,286.937,649.928,5
412,1,233.012,474.804,528.898,5
413,1,-158.408,749.33,765.89,5
414,1,61.5934,-674.914,677.718,5
415,1,-707.175,424.5,824.801,5
416,1,-402.845,569.91,697.912,5
417,1,-708.548,-166.019,727.738,5
418,1,427.426,-664.494,790.092,5
419,1,335.086,539.133,634.781,5
420,1,493.092,-262.981,558.837,5
421,1,52.3078,156.369,164.886,5
422,1,-357.341,560.106,664.388,5
423,1,-570.417,-757.412,948.182,5
424,1,45.1097,-502.66,504.68,5
425,1,-64.4792,-49.4869,81.2805,5
426,1,367.462,-695.195,786.336,5
427,1,493.47,530.614,724.613,5
428,1,-215.427,336.96,399.938,5
429,1,232.812,788.095,821.763,5
430,1,484.755,780.44,918.735,5
431,1,-243.804,-480.101,538.458,5
432,1,173.524,-768.554,787.9,5
433,1,420.27,738.467,849.682,5
434,1,-271.167,-845.759,888.166,5
435,1,790.592,554.606,965.724,5
436,1,356.852,301.699,467.296,5
437,1,23.8605,236.79,237.989,5
438,1,325.235,-184.504,373.924,5
439,1,189.884,804.288,826.399,5
440,1,409.024,796.367,895.265,5
441,1,557.596,294.262,630.479,5
442,1,700.971,-463.525,840.366,5
443,1,399.32,252.702,472.562,5
444,1,-415.766,707.732,820.82,5
445,1,359.614,549.867,657.02,5
446,1,638.608,276.172,695.767,5
447,1,-590.521,16.0817,590.74,5
448,1,306.893,-647.197,716.274,5
449,1,419.49,-140.52,442.399,5
450,1,944.093,162.675,958.006,5
451,1,883.965,-221.664,911.333,5
452,1,-329.191,-683.588,758.722,5
453,1,416.417,772.395,877.495,5
454,1,38.9758,-891.047,891.899,5
455,1,-273.026,951.353,989.755,5
456,1,-310.454,-276.939,416.026,5
457,1,240.415,-382.701,451.95,5
458,1,364.507,-920.215,989.778,5
459,1,-712.201,-547.753,898.478,5
460,1,6.49601,514.808,514.849,5
461,1,-170.826,-576.832,601.595,5
462,1,25.212,223.465,224.882,5
463,1,-124.659,452.416,469.276,5
464,1,-536.709,-740.321,914.402,5
465,1,-65.0406,-775.821,778.543,5
466,1,-46.0742,809.625,810.935,5
467,1,104.057,71.126,126.043,5
468,1,-630.986,131.401,644.523,5
469,1,17.3343,-891.709,891.877,5
470,1,748.27,44.4491,749.589,5
471,1,69.8121,-468.278,473.453,5
472,1,-325.138,796.23,860.056,5
473,1,195.633,-57.1765,203.817,5
474,1,-319.724,875.499,932.053,5
475,1,-417.097,-306.984,517.889,5
476,1,-295.222,671.49,733.522,5
477,1,280.035,-469.156,546.376,5
478,1,-100.278,-712.573,719.594,5
479,1,-265.216,-951.164,987.447,5
480,1,282.571,-823.332,870.472,5
481,1,-475.293,351.507,591.152,5
482,1,-91.1514,-470.707,479.452,5
483,1,240.846,-343.914,419.862,5
484,1,-301.664,425.141,521.293,5
485,1,377.53,370.835,529.195,5
486,1,66.386,-654.239,657.598,5
487,1,-236.131,-965.732,994.182,5
488,1,473.448,381.591,608.083,5
489,1,-947.917,-10.4624,947.975,5
490,1,-713.512,-576.664,917.41,5
491,1,505.656,-771.413,922.37,5
492,1,-496.87,-117.984,510.685,5
493,1,-102.643,9.1308,103.048,5
494,1,594.601,-72.7844,599.039,5
495,1,327.62,490.166,589.574,5
496,1,-51.6813,-447.9,450.872,5
497,1,772.796,532.46,938.471,5
498,1,712.253,-249.454,754.673,5
499,1,131.106,551.91,567.268,5
500,1,-149.713,-7.20961,149.887,5
501,1,186.186,901.851,920.87,5
502,1,-69.6821,690.807,694.312,5
503,1,-152.363,-386.287,415.25,5
504,1,-137,-856.254,867.145,5
505,1,377.317,310.686,488.768,5
506,1,-415.839,133.192,436.648,5
507,1,-593.248,-397.459,714.084,5
508,1,-440.32,560.769,712.982,5
509,1,159.34,36.8607,163.548,5
510,1,727.984,19.8341,728.254,5
511,1,-422.797,-295.612,515.891,5
512,1,570.087,175.044,596.356,5
513,1,657.798,-610.358,897.349,5
514,1,-150.022,946.53,958.345,5
515,1,-566.626,340.172,660.895,5
516,1,212.736,729.777,760.152,5
517,1,407.827,384.795,560.705,5
518,1,-660.38,-584.211,881.705,5
519,1,-519.724,2.17948,519.729,5
520,1,350.846,-303.444,463.866,5
521,1,744.957,-576.045,941.695,5
522,1,-705.489,-439.696,831.293,5
523,1,-595.635,656.092,886.137,5
524,1,-525.846,-41.8096,527.505,5
525,1,209.911,-386.004,439.387,5
526,1,-887.782,-131.154,897.417,5
527,1,-895.446,35.0026,896.13,5
528,1,435.278,-818.95,927.441,5
529,1,345.053,-522.783,626.389,5
530,1,303.261,-506.753,590.564,5
531,1,-465.478,-514.481,693.801,5
532,1,-115.357,-131.901,175.228,5
533,1,434.199,-600.08,740.692,5
534,1,-719.532,-67.9292,722.731,5
535,1,424.494,-404.189,586.143,5
536,1,-477.377,-770.005,905.978,5
537,1,-139.668,-232.696,271.394,5
538,1,220.185,270.56,348.832,5
539,1,-642.4,422.77,769.033,5
540,1,157.045,-47.0033,163.928,5
541,1,-779.436,345.086,852.411,5
542,1,-830.639,-516.779,978.275,5
543,1,790.166,128.238,800.504,5
544,1,-678.035,572.361,887.315,5
545,1,-69.0492,991.245,993.647,5
546,1,21.4988,293.248,294.035,5
547,1,-334.64,-722.953,796.646,5
548,1,-236.048,497.849,550.974,5
549,1,693.505,-285.54,749.988,5
550,1,220.39,-934.732,960.362,5
551,1,339.543,-6.3169,339.602,5
552,1,-55.1067,-961.832,963.409,5
553,1,-483.487,-779.259,917.063,5
554,1,573.762,-533.545,783.501,5
555,1,-61.4616,818.311,820.616,5
556,1,-887.105,273.512,928.313,5
557,1,15.9005,-507.209,507.458,5
558,1,-348.795,14.5533,349.099,5
559,1,480.749,802.686,935.641,5
560,1,778.816,168.743,796.887,5
561,1,362.383,-387.605,530.621,5
562,1,853.137,203.616,877.099,5
563,1,-394.151,-202.566,443.157,5
564,1,659.632,490.37,821.935,5
565,1,-393.191,-210.515,446,5
566,1,212.526,-270.915,344.329,5
567,1,277.614,-40.9434,280.617,5
568,1,-280.91,396.075,485.578,5
569,1,-405.121,-737.291,841.261,5
570,1,452.649,-513.858,684.793,5
571,1,-663.168,50.9797,665.125,5
572,1,-282.257,367.504,463.388,5
573,1,225.988,-546.027,590.945,5
574,1,-252.69,108.157,274.863,5
575,1,-236.069,-809.519,843.238,5
576,1,-484.8,-425.186,644.837,5
577,1,74.0596,735.327,739.047,5
578,1,304.807,-245.145,391.157,5
579,1,658.619,-506.179,830.66,5
580,1,-200.4,-873.9,896.583,5
581,1,179.44,-413.885,451.109,5
582,1,-413.312,-79.4515,420.88,5
583,1,-154.859,-597.14,616.894,5
584,1,439.359,523.109,683.139,5
585,1,-452.015,205.709,496.622,5
586,1,490.938,597.934,773.657,5
587,1,-342.433,276.818,440.328,5
588,1,58.4932,-940.4,942.217,5
589,1,806.827,-583.235,995.557,5
590,1,-249.741,731.477,772.936,5
591,1,201.645,272.458,338.961,5
592,1,-254.292,-117.44,280.101,5
593,1,168.793,266.188,315.194,5
594,1,-955.569,202.289,976.746,5
595,1,-87.1344,975.278,979.163,5
596,1,842.429,335.144,906.646,5
597,1,414.554,-823.922,922.335,5
598,1,-178.652,223.889,286.431,5
599,1,-817.982,550.796,986.14,5
600,1,570.9,-755.243,946.741,5
601,1,597.236,-47.5492,599.126,5
602,1,489.261,757.61,901.859,5
603,1,-115.629,381.542,398.678,5
604,1,524.261,849.449,998.205,5
605,1,62.6133,810.524,812.939,5
606,1,6.45201,534.901,534.94,5
607,1,818.441,444.935,931.565,5
608,1,421.256,265.798,498.101,5
609,1,-65.4072,-844.143,846.673,5
610,1,409.949,119.486,427.007,5
611,1,7.12723,-347.845,347.918,5
612,1,-84.6638,-5.87406,84.8674,5
613,1,-100.304,-92.2729,136.291,5
614,1,58.0957,-722.898,725.229,5
615,1,967.573,-121.161,975.13,5
616,1,-234.43,-966.961,994.973,5
617,1,98.8682,519.943,529.26,5
618,1,37.4657,-16.133,40.7916,5
619,1,-615.327,160.974,636.034,5
620,1,360.727,-887.147,957.682,5
621,1,-277.012,-182.39,331.665,5
622,1,562.441,-783.719,964.653,5
623,1,-472.468,-507.787,693.595,5
624,1,-823.378,143.667,835.817,5
625,1,-614.214,215.068,650.779,5
626,1,242.494,942.784,973.471,5
627,1,587.891,-534.449,794.513,5
628,1,-46.4919,379.425,382.263,5
629,1,-568.169,-501.483,757.827,5
630,1,-58.4164,-940.006,941.819,5
631,1,287.43,-114.277,309.314,5
632,1,-762.501,214.245,792.029,5
633,1,-59.8322,-809.82,812.027,5
634,1,951.453,182.442,968.787,5
635,1,281.662,-628.119,688.38,5
636,1,-189.144,-933.806,952.77,5
637,1,-145.694,713.74,728.459,5
638,1,-226.097,131.299,261.456,5
639,1,-130.985,740.351,751.849,5
640,1,714.781,-577.218,918.745,5
641,1,-996.237,-85.061,999.862,5
642,1,-340.572,720.132,796.605,5
643,1,157.059,17.9954,158.087,5
644,1,-800.323,-224.57,831.233,5
645,1,481.319,361.01,601.661,5
646,1,-353.29,-400.192,533.823,5
647,1,123.672,346.923,368.308,5
648,1,-224.147,-562.073,605.118,5
649,1,-776.332,-565.845,960.662,5
650,1,609.541,710.431,936.084,5
651,1,355.539,-849.707,921.092,5
652,1,384.541,-791.424,879.9,5
653,1,42.0568,-25.1309,48.9932,5
654,1,595.618,-483.537,767.183,5
655,1,250.803,46.1493,255.013,5
656,1,-318.606,-323.409,453.986,5
657,1,807.878,-214.304,835.819,5
658,1,917.751,135.38,927.682,5
659,1,-684.247,-602.612,911.776,5
660,1,-567.038,-744.361,935.738,5
661,1,-746.146,308.529,807.418,5
662,1,-414.062,-890.686,982.227,5
663,1,77.3533,911.036,914.314,5
664,1,362.807,387.79,531.046,5
665,1,357.028,-915.223,982.396,5
666,1,-392.343,-919.535,999.739,5
667,1,339.496,-53.5133,343.688,5
668,1,-20.3671,-395.041,395.565,5
669,1,-38.2262,-853.537,854.393,5
670,1,-324.641,276.078,426.158,5
671,1,-542.242,231.568,589.619,5
672,1,168.841,-935.228,950.346,5
673,1,660.887,-268.789,713.455,5
674,1,40.0081,280.322,283.162,5
675,1,304.012,-414.875,514.339,5
676,1,773.315,40.4934,774.374,5
677,1,-391.795,-759.219,854.352,5
678,1,142.848,580.761,598.071,5
679,1,-28.927,348.126,349.325,5
680,1,-667.251,-25.1728,667.725,5
681,1,-798.783,358.711,875.63,5
682,1,-6.48675,109.522,109.714,5
683,1,-437.845,-579.919,726.646,5
684,1,719.707,544.185,902.284,5
685,1,-100.631,-757.295,763.952,5
686,1,-323.24,-291.263,435.107,5
687,1,673.9,427.782,798.209,5
688,1,643.433,232.175,684.04,5
689,1,933.084,248.165,965.521,5
690,1,593.518,-619.748,858.108,5
691,1,-285.601,873.631,919.129,5
692,1,-404.373,-25.2252,405.159,5
693,1,-693.644,-708.116,991.246,5
694,1,-157.69,487.33,512.208,5
695,1,-429.206,-351.394,554.703,5
696,1,-389.628,-880.179,962.561,5
697,1,-869.899,407.065,960.43,5
698,1,-192.249,151.276,244.63,5
699,1,-772.566,-271.083,818.745,5
700,1,-295.255,-699.624,759.375,5
701,1,-503.497,466.87,686.642,5
702,1,448.763,87.8819,457.287,5
703,1,129.047,-905.033,914.187,5
704,1,-908.895,-135.007,918.867,5
705,1,396.112,35.2509,397.678,5
706,1,530.058,541.442,757.708,5
707,1,-440.908,-89.3198,449.865,5
708,1,-759.183,-101.347,765.917,5
709,1,728.124,250.11,769.883,5
710,1,-115.584,-75.6315,138.129,5
711,1,320.821,-551.528,638.051,5
712,1,779.352,245.567,817.125,5
713,1,131.328,-383.591,405.449,5
714,1,174.522,842.72,860.601,5
715,1,701.368,-381.602,798.459,5
716,1,-123.157,399.712,418.255,5
717,1,-874.835,219.844,902.035,5
718,1,-426.015,-594.297,731.217,5
719,1,-502.034,-489.943,701.485,5
720,1,-675.067,503.49,842.15,5
721,1,-505.055,40.1758,506.651,5
722,1,-534.932,-281.755,604.598,5
