DeviceType,NodeId,Position x,Position y,DistanceToClosestGW,DataRateIndex
655,1,752.408,138.448,765.039,5
656,1,-955.817,-970.226,1361.96,5
657,1,2423.64,-642.912,2507.46,3
658,1,2753.25,406.14,2783.05,2
659,1,-2052.74,-1807.84,2735.33,2
660,1,-1701.11,-2233.08,2807.21,2
661,1,-2238.44,925.588,2422.25,3
662,1,-1242.19,-2672.06,2946.68,2
663,1,232.06,2733.11,2742.94,2
664,1,1088.42,1163.37,1593.14,5
665,1,1071.08,-2745.67,2947.19,2
666,1,-1177.03,-2758.6,2999.22,2
667,1,1018.49,-160.54,1031.06,5
668,1,-61.1013,-1185.12,1186.7,5
669,1,-114.679,-2560.61,2563.18,3
670,1,-973.922,828.233,1278.47,5
671,1,-1626.73,694.703,1768.86,4
672,1,506.524,-2805.68,2851.04,2
673,1,1982.66,-806.367,2140.37,4
674,1,120.024,840.965,849.487,5
675,1,912.035,-1244.63,1543.02,5
676,1,2319.94,121.48,2323.12,3
677,1,-1175.38,-2277.66,2563.06,3
678,1,428.545,1742.28,1794.21,4
679,1,-86.7809,1044.38,1047.98,5
680,1,-2001.75,-75.5183,2003.18,4
681,1,-2396.35,1076.13,2626.89,3
682,1,-19.4602,328.565,329.141,5
683,1,-1313.53,-1739.76,2179.94,3
684,1,2159.12,1632.56,2706.85,2
685,1,-301.892,-2271.88,2291.86,3
686,1,-969.72,-873.789,1305.32,5
687,1,2021.7,1283.35,2394.63,3
688,1,1930.3,696.524,2052.12,4
689,1,2799.25,744.496,2896.56,2
690,1,1780.55,-1859.24,2574.33,3
691,1,-856.802,2620.89,2757.39,2
692,1,-1213.12,-75.6755,1215.48,5
693,1,-2080.93,-2124.35,2973.74,2
694,1,-473.07,1461.99,1536.62,5
695,1,-1287.62,-1054.18,1664.11,5
696,1,-1168.88,-2640.54,2887.68,2
697,1,-2609.7,1221.19,2881.29,2
698,1,-576.746,453.829,733.891,5
699,1,-2317.7,-813.248,2456.24,3
700,1,-885.766,-2098.87,2278.12,3
701,1,-1510.49,1400.61,2059.93,4
702,1,1346.29,263.646,1371.86,5
703,1,387.142,-2715.1,2742.56,2
704,1,-2726.68,-405.022,2756.6,2
705,1,1188.34,105.753,1193.03,5
706,1,1590.17,1624.33,2273.12,3
707,1,-1322.73,-267.959,1349.59,5
708,1,-2277.55,-304.041,2297.75,3
709,1,2184.37,750.329,2309.65,3
710,1,-346.751,-226.894,414.388,5
711,1,962.463,-1654.59,1914.15,4
712,1,2338.06,736.701,2451.37,3
713,1,393.985,-1150.77,1216.35,5
714,1,523.565,2528.16,2581.8,3
715,1,2104.1,-1144.81,2395.38,3
716,1,-369.47,1199.14,1254.77,5
717,1,-2624.5,659.532,2706.11,2
718,1,-1278.05,-1782.89,2193.65,3
719,1,-1506.1,-1469.83,2104.46,4
720,1,-2025.2,1510.47,2526.45,3
721,1,-1515.17,120.528,1519.95,5
722,1,-1604.8,-845.266,1813.79,4
723,1,775.17,-2639.97,2751.42,2
724,1,622.562,1168.14,1323.68,5
725,1,-975.37,-1493.96,1784.17,4
726,1,744.751,-1009.6,1254.57,5
727,1,-1627.3,-822.68,1823.43,4
728,1,119.926,468.704,483.803,5
729,1,-1633.48,938.896,1884.09,4
730,1,-859.787,2842.99,2970.16,2
731,1,1272.97,376.391,1327.45,5
732,1,-783.552,254.792,823.937,5
733,1,534.532,-534.434,755.873,5
734,1,2177.26,-188.452,2185.4,3
735,1,891.314,-1831.77,2037.11,4
736,1,1638.26,624.876,1753.39,4
737,1,-1653.37,-1610.94,2308.41,3
738,1,-1480.69,1068.84,1826.16,4
739,1,2018.04,526.224,2085.52,4
740,1,-2723.79,1146.58,2955.28,2
741,1,2321.55,-1003.41,2529.12,3
742,1,1132.55,-1262.71,1696.21,5
743,1,-193.979,-2696.39,2703.36,2
744,1,2056.04,1230.52,2396.14,3
745,1,1411.49,-1871.52,2344.12,3
746,1,2569.09,-516.589,2620.51,3
747,1,-1496.05,-607.736,1614.78,5
748,1,2490.33,-532.242,2546.57,3
749,1,816.405,2008.28,2167.88,3
750,1,887.779,2337.07,2500.01,3
751,1,1061.79,729.641,1288.33,5
752,1,-1807.83,1767.24,2528.12,3
753,1,2844.95,218.743,2853.34,2
754,1,-1922.15,-831.071,2094.12,4
755,1,1360.46,886.297,1623.7,5
756,1,-2365.93,1566.15,2837.33,2
757,1,497.99,-952.763,1075.06,5
758,1,-552.74,-2196.38,2264.87,3
759,1,-1361.08,234.116,1381.07,5
760,1,-1352.72,2339.36,2702.31,2
761,1,811.359,1060.65,1335.39,5
762,1,1686.68,-339.962,1720.6,5
763,1,-337.621,902.627,963.703,5
764,1,-2902.09,-471.674,2940.17,2
765,1,2823.6,994.784,2993.71,2
766,1,-1432.14,1479.78,2059.31,4
767,1,-2997.66,22.0279,2997.74,2
768,1,779.849,-1951.89,2101.92,4
769,1,1137.82,1926.97,2237.82,3
770,1,-677.399,1207.04,1384.13,5
771,1,1201.07,-614.692,1349.23,5
772,1,1035.72,1822.16,2095.94,4
773,1,1429.6,-625.364,1560.4,5
774,1,-304.303,2769.59,2786.26,2
775,1,-44.0973,1632.58,1633.18,5
776,1,522.882,854.659,1001.92,5
777,1,40.8595,91.2201,99.9531,5
778,1,-366.234,-2138.74,2169.87,3
779,1,133.052,-636.064,649.831,5
780,1,-1483.19,2441.36,2856.59,2
781,1,768.219,807.071,1114.24,5
782,1,-2001.83,931.679,2208.02,3
783,1,-348.891,-2526.15,2550.13,3
784,1,527.845,6.06841,527.88,5
785,1,-1310.42,-1105.71,1714.58,5
786,1,-1009.36,178.787,1025.07,5
787,1,-1428.07,2140.97,2573.55,3
788,1,-199.397,-1155.55,1172.63,5
789,1,1134.16,-751.048,1360.29,5
790,1,1533.8,-2225.71,2703.03,2
791,1,-2434.15,222.451,2444.29,3
792,1,176.738,177.241,250.301,5
793,1,-26.0736,2691.04,2691.16,3
794,1,1717.82,1600.75,2348.05,3
795,1,2196.27,339.651,2222.38,3
796,1,-1205.78,-1302.06,1774.61,4
797,1,-22.6218,-2350.29,2350.4,3
798,1,500.681,1970.53,2033.14,4
799,1,1798.62,-266.941,1818.32,4
800,1,-998.096,-158.238,1010.56,5
801,1,37.5097,1505.42,1505.89,5
802,1,489.581,-755.301,900.094,5
803,1,-1015.25,-723.654,1246.76,5
804,1,-1715.8,2002.67,2637.17,3
805,1,-732.187,2250.24,2366.37,3
806,1,748.851,2250.88,2372.18,3
807,1,605.549,-2902.25,2964.75,2
808,1,1057.23,960.382,1428.31,5
809,1,-698.246,-1061.51,1270.57,5
810,1,2642.93,-601.493,2710.51,2
811,1,-1406.98,2412.03,2792.39,2
812,1,-86.6666,1584.4,1586.77,5
813,1,-1939.59,-1647.35,2544.75,3
814,1,1193.35,-436.381,1270.64,5
815,1,-1634.78,1907.31,2512.03,3
816,1,-277.015,2772.92,2786.72,2
817,1,-1264.01,-577.145,1389.54,5
818,1,2421.83,882.735,2577.69,3
819,1,-416.657,2914.16,2943.79,2
820,1,-386.221,2744.41,2771.45,2
821,1,183.748,2315.73,2323.01,3
822,1,581.399,2809.46,2868.99,2
823,1,712.307,-823.484,1088.81,5
824,1,-1179.8,-1665.97,2041.42,4
825,1,-1771.17,1556.24,2357.74,3
826,1,-1649.49,1383.29,2152.74,4
827,1,1079.38,1971.21,2247.38,3
828,1,-2275.29,-1.50003,2275.29,3
829,1,-16.8248,-1322.9,1323.01,5
830,1,234.484,-946.014,974.641,5
831,1,2360.11,1713.71,2916.66,2
832,1,1932.44,-1405,2389.22,3
833,1,-1452.99,-2364.01,2774.83,2
834,1,-405.553,855.606,946.855,5
835,1,1092.17,296.847,1131.79,5
836,1,-381.634,2468.34,2497.67,3
837,1,2172.96,853.515,2334.58,3
838,1,1698.06,1225.88,2094.33,4
839,1,1572.21,-952.687,1838.33,4
840,1,-83.0204,-8.93807,83.5001,5
841,1,1368.43,-2651.94,2984.19,2
842,1,-190.816,441.034,480.543,5
843,1,1196.59,-2032.38,2358.48,3
844,1,-596.135,-1501.71,1615.71,5
845,1,-2727.73,341.079,2748.97,2
846,1,2219.88,-1491.9,2674.63,3
847,1,336.974,513.755,614.407,5
848,1,-2358.46,404.542,2392.9,3
849,1,2590.07,526.913,2643.12,3
850,1,-1939.49,-125.626,1943.55,4
851,1,-2604.83,97.0005,2606.64,3
852,1,29.0346,-2642.05,2642.21,3
853,1,-1227.53,1722.23,2114.92,4
854,1,-555.369,140.401,572.842,5
855,1,1847.98,-1807.19,2584.75,3
856,1,226.199,1521.72,1538.44,5
857,1,2579.42,-1174.41,2834.19,2
858,1,1736.7,910.312,1960.82,4
859,1,815.076,-2745.57,2864,2
860,1,-478.681,1746.71,1811.11,4
861,1,-1163.17,1247.89,1705.93,5
862,1,1441.07,510.957,1528.97,5
863,1,-1816.45,-2367.36,2983.93,2
864,1,-985.944,2519.06,2705.14,2
865,1,1133.47,459.895,1223.22,5
866,1,-2345.06,-129.76,2348.65,3
867,1,956.98,2417.51,2600.03,3
868,1,1414.08,-1360,1961.94,4
869,1,-2285.5,-393.004,2319.05,3
870,1,-1321.3,-1175.15,1768.28,4
871,1,513.882,-1616.26,1695.99,5
872,1,889.338,1442.63,1694.73,5
873,1,-1192.11,-342.51,1240.34,5
874,1,-1213.76,-2302.37,2602.72,3
875,1,-2492.07,-476.739,2537.26,3
876,1,-1069.56,765.411,1315.22,5
877,1,2851.27,-66.8132,2852.05,2
878,1,-1626.55,114.808,1630.6,5
879,1,250.853,-227.716,338.794,5
880,1,1542.78,2326.48,2791.54,2
881,1,1057.81,-613.294,1222.74,5
882,1,1524.77,-1398.77,2069.18,4
883,1,1860.28,424.253,1908.04,4
884,1,-2249.94,1881.12,2932.72,2
885,1,-1273.89,44.0666,1274.65,5
886,1,508.048,-1842.31,1911.08,4
887,1,-1833.95,-1938.36,2668.45,3
888,1,-2339.28,-1405.29,2728.93,2
889,1,-97.2238,2591.68,2593.5,3
890,1,181.313,-713.906,736.571,5
891,1,-699.563,-537.258,882.063,5
892,1,-941.823,-185.61,959.938,5
893,1,209.781,2524.55,2533.25,3
894,1,-933.109,-2073.18,2273.5,3
895,1,-90.8469,1055.82,1059.73,5
896,1,21.4617,-90.0088,92.5321,5
897,1,-1623.18,2317.51,2829.41,2
898,1,-944.236,545.785,1090.63,5
899,1,-2561.71,-1497.02,2967.06,2
900,1,-1910.55,813.471,2076.52,4
901,1,1331.62,-2237.39,2603.68,3
902,1,2094.31,2056.54,2935.22,2
903,1,-2631.11,-420.136,2664.44,3
904,1,191.675,1021.79,1039.61,5
905,1,1472.96,-786.392,1669.74,5
906,1,-1122.12,-292.697,1159.67,5
907,1,-2206.25,-590.53,2283.92,3
908,1,1150.04,704.927,1348.9,5
909,1,957.79,2730.81,2893.9,2
910,1,-529.903,-898.491,1043.11,5
911,1,-697.639,-272.792,749.077,5
912,1,757.098,1006.8,1259.7,5
913,1,178.198,2174.19,2181.48,3
914,1,405.254,-636.445,754.515,5
915,1,-262.294,2583.51,2596.79,3
916,1,-1036.91,1451.57,1783.88,4
917,1,1190.22,-1769.04,2132.16,4
918,1,578.421,-759.858,954.963,5
919,1,182.042,-535.321,565.427,5
920,1,-117.758,22.9157,119.967,5
921,1,-818.182,1533.36,1737.99,5
922,1,655.178,-829.155,1056.77,5
923,1,-1220.18,-2120.2,2446.25,3
924,1,-837.199,2634.85,2764.66,2
925,1,-783.242,2592.2,2707.94,2
926,1,-448.916,932.617,1035.04,5
927,1,1391.23,-2248.66,2644.24,3
928,1,2118.84,1160.98,2416.06,3
929,1,960.937,-2273.53,2468.27,3
930,1,488.365,-2178.87,2232.93,3
931,1,-1311.33,1772.19,2204.6,3
932,1,-2003.31,1770.89,2673.82,3
933,1,1769.54,2229.28,2846.22,2
934,1,1035.9,1002.4,1441.49,5
935,1,-242.48,2863.97,2874.21,2
936,1,-2630.04,842.121,2761.57,2
937,1,-805.071,155.56,819.963,5
938,1,-1218.51,-1223.76,1726.95,5
939,1,441.792,-269.116,517.304,5
940,1,683.931,-599.22,909.3,5
941,1,1582.38,-955.994,1848.74,4
942,1,-325.108,-821.597,883.582,5
943,1,1247.78,-2125,2464.26,3
944,1,243.808,-2888.34,2898.62,2
945,1,74.6671,1599.5,1601.24,5
946,1,1912.72,1875.73,2678.97,3
947,1,-590.22,-2937.71,2996.41,2
948,1,1091.74,2223.81,2477.34,3
949,1,-2688.25,522.963,2738.65,2
950,1,-2669.64,-253.379,2681.64,3
951,1,1567.89,1667.29,2288.69,3
952,1,590.905,2544.68,2612.39,3
953,1,-40.5331,-2723,2723.3,2
954,1,-598.137,2215.06,2294.4,3
955,1,-2301.8,-1554.7,2777.66,2
956,1,328.668,-798.755,863.731,5
957,1,-510.056,2179.04,2237.94,3
958,1,-1927.05,-2271.94,2979.13,2
959,1,-2529.04,88.9618,2530.61,3
960,1,112.103,-2461.9,2464.45,3
961,1,-1204.04,-1342.64,1803.43,4
962,1,-2666.44,-229.921,2676.34,3
963,1,2304.95,-117.44,2307.94,3
964,1,-2924.86,-662.679,2998.99,2
965,1,-361.439,-1653.21,1692.26,5
966,1,-1808.48,-2332.36,2951.36,2
967,1,-196.467,2475.39,2483.17,3
968,1,-409.239,-775.555,876.904,5
969,1,807.93,465.466,932.422,5
970,1,-611.049,2805.62,2871.39,2
971,1,-2932.7,29.4263,2932.85,2
972,1,964.615,752.623,1223.49,5
973,1,7.35637,174.025,174.18,5
974,1,1224.43,1832.17,2203.65,3
975,1,-970.1,1386.14,1691.88,5
976,1,1446.97,1794.68,2305.34,3
977,1,-421.594,248.494,489.378,5
978,1,1083.09,6.13148,1083.11,5
979,1,-351.946,-2537.87,2562.16,3
980,1,-464.353,1395.96,1471.16,5
981,1,-1027.1,583.876,1181.46,5
982,1,1819,751.063,1967.96,4
983,1,-34.0579,2558.85,2559.08,3
984,1,985.274,-1001.26,1404.74,5
985,1,-1571.49,-760.05,1745.64,4
986,1,-1570.54,-1036.02,1881.47,4
987,1,2248.8,-702.386,2355.94,3
988,1,414.649,-543.252,683.416,5
989,1,-337.711,-2897.27,2916.89,2
990,1,-869.253,2691.05,2827.95,2
991,1,-1343.19,250.679,1366.38,5
992,1,2810.97,-55.476,2811.51,2
993,1,-710.112,2193.58,2305.66,3
994,1,1858.94,1759.76,2559.77,3
995,1,284.183,-377.283,472.338,5
996,1,1764.33,-1561.2,2355.89,3
997,1,2593.97,1028.27,2790.34,2
998,1,-2658.85,-359.413,2683.03,3
999,1,864.849,-2760.78,2893.07,2
1000,1,325.456,1212.57,1255.49,5
1001,1,1747.97,1868.08,2558.34,3
1002,1,-1676.06,-105.401,1679.37,5
1003,1,-1740.26,-2302.14,2885.88,2
1004,1,377.296,562.054,676.947,5
1005,1,-729.521,448.589,856.407,5
1006,1,-982.325,2039.3,2263.56,3
1007,1,-1374.57,1983.55,2413.28,3
1008,1,2336.77,-1790.36,2943.78,2
1009,1,2233.66,1594.8,2744.56,2
1010,1,528.116,-2399.91,2457.33,3
1011,1,-1198.43,2009.58,2339.8,3
1012,1,-368.107,-851.673,927.82,5
1013,1,-1676.06,-224.821,1691.07,5
1014,1,-1796.15,25.4702,1796.33,4
1015,1,-1666.32,-1556.03,2279.89,3
1016,1,2509.86,262.1,2523.51,3
1017,1,168.537,-774.848,792.965,5
1018,1,2049.82,-1274.26,2413.61,3
1019,1,-797.446,-2234.44,2372.47,3
1020,1,-2025.21,306.368,2048.25,4
1021,1,1554.21,-1835.97,2405.49,3
1022,1,2978.47,-270.383,2990.72,2
1023,1,675.71,-2470.61,2561.35,3
1024,1,-181.114,-2878.47,2884.16,2
1025,1,1266.47,-798.646,1497.26,5
1026,1,-2341.41,-1387.62,2721.71,2
1027,1,2237.86,1852.03,2904.83,2
1028,1,1303.77,2573.9,2885.27,2
1029,1,2395.7,35.3271,2395.96,3
1030,1,-509.637,277.951,580.506,5
1031,1,-596.006,475.513,762.454,5
1032,1,1372.32,-2153.54,2553.62,3
1033,1,630.451,802.519,1020.54,5
1034,1,73.7154,1753.2,1754.75,4
1035,1,477.699,2867.23,2906.75,2
1036,1,1321.75,-2203.85,2569.83,3
1037,1,1587.94,1718.65,2339.93,3
1038,1,-713.668,-346.218,793.215,5
1039,1,625.253,-1903.96,2004,4
1040,1,-1134.16,2541.23,2782.83,2
1041,1,-2111.71,-2036.95,2934.03,2
1042,1,-2519.92,1550.72,2958.84,2
1043,1,-1977.1,700.226,2097.44,4
1044,1,-1553.43,1151.54,1933.7,4
1045,1,-1511.52,-569.346,1615.19,5
1046,1,-2685.08,145.956,2689.05,3
1047,1,-692.326,-1909.77,2031.39,4
1048,1,557.728,-878.745,1040.79,5
1049,1,-1657.93,1894.37,2517.41,3
1050,1,1499.77,886.043,1741.95,4
1051,1,2801.3,-233.491,2811.01,2
1052,1,-912.343,2161.82,2346.45,3
1053,1,885.351,-456.712,996.209,5
1054,1,415.262,2480.66,2515.18,3
1055,1,-1326.48,2131.01,2510.13,3
1056,1,470.523,-1537.57,1607.95,5
1057,1,191.486,-1476.52,1488.88,5
1058,1,2245.44,-752.331,2368.13,3
1059,1,537.34,2313.71,2375.29,3
1060,1,1197.19,1349.26,1803.82,4
1061,1,460.089,181.65,494.65,5
1062,1,-2865.14,-133.935,2868.26,2
1063,1,327.763,-783.312,849.121,5
1064,1,2556.35,569.214,2618.95,3
1065,1,2036.12,697.688,2152.34,4
1066,1,-1709.13,-377.508,1750.32,4
1067,1,744.799,2516.17,2624.09,3
1068,1,-494.703,95.6569,503.867,5
1069,1,-350.147,996.916,1056.62,5
1070,1,2308.87,-1039.17,2531.95,3
1071,1,1693.03,-2167.36,2750.24,2
1072,1,513.396,87.3657,520.777,5
1073,1,2476.2,-37.2213,2476.48,3
1074,1,1358.79,920.735,1641.36,5
1075,1,17.8248,426.904,427.276,5
1076,1,-1644.65,1086.26,1971,4
1077,1,1038.82,2404.99,2619.75,3
1078,1,1868.78,-38.1745,1869.17,4
1079,1,28.6039,2901.62,2901.76,2
1080,1,-2850.66,21.2788,2850.73,2
1081,1,430.463,-1344.47,1411.7,5
1082,1,571.711,892.718,1060.09,5
1083,1,2804.53,-434.932,2838.05,2
1084,1,1016.99,65.1132,1019.07,5
1085,1,1009.72,796.709,1286.19,5
1086,1,-1264.9,-2500.78,2802.47,2
1087,1,2100.25,2002.03,2901.58,2
1088,1,-1009.39,-2089.26,2320.32,3
1089,1,355.947,1557.35,1597.51,5
1090,1,-1134.64,-2747.42,2972.5,2
1091,1,-2043.64,-663.455,2148.64,4
1092,1,-2418.96,-815.984,2552.88,3
1093,1,-2678.76,120.365,2681.46,3
1094,1,-249.865,2421.78,2434.64,3
1095,1,-2575.13,-483.322,2620.1,3
1096,1,-1418.85,-779.21,1618.73,5
1097,1,16.5246,354.902,355.287,5
1098,1,-117.363,15.7042,118.409,5
1099,1,1507.08,-35.9827,1507.51,5
1100,1,-1987.51,566.23,2066.6,4
1101,1,135.004,1829.7,1834.68,4
1102,1,-702.759,2007.03,2126.51,4
1103,1,-799.484,-919.34,1218.34,5
1104,1,-792.605,2283.65,2417.29,3
1105,1,-412.209,1604.66,1656.76,5
1106,1,-1944.51,-1586.76,2509.77,3
1107,1,-982.966,-925.388,1350.02,5
1108,1,-2322.01,187.491,2329.57,3
1109,1,-1017.94,2506.32,2705.15,2
1110,1,-1145.12,-1429.37,1831.51,4
1111,1,-864.644,-452.527,975.905,5
1112,1,551.658,779.834,955.232,5
1113,1,106.835,-1086.5,1091.74,5
1114,1,-972.799,2107.65,2321.32,3
1115,1,235.27,2568.23,2578.98,3
1116,1,-165.589,2802.3,2807.19,2
1117,1,-357.32,-1870.23,1904.06,4
1118,1,-1656.94,-2489.01,2990.08,2
1119,1,1083.55,-1788.12,2090.81,4
1120,1,2188.59,1772.07,2816.05,2
1121,1,538.316,1643.47,1729.39,5
1122,1,-2032.37,2195.92,2992.09,2
1123,1,-2002.41,1101.71,2285.48,3
1124,1,-1135.76,-802.858,1390.87,5
1125,1,1153.87,250.69,1180.79,5
1126,1,-1989.44,-668.948,2098.89,4
1127,1,1236.26,850.395,1500.5,5
1128,1,-1534.97,-728.883,1699.24,5
1129,1,-495.851,-218.382,541.81,5
1130,1,-338.422,2636.54,2658.17,3
1131,1,2497.47,297.763,2515.16,3
1132,1,-1889.95,-463.6,1945.97,4
1133,1,-2370.12,26.1732,2370.26,3
1134,1,-146.843,-304.923,338.439,5
1135,1,410.168,2238.33,2275.6,3
1136,1,-1909.15,-293.924,1931.64,4
1137,1,-1160.47,-2016.95,2326.97,3
1138,1,2202.2,1401.88,2610.54,3
1139,1,1875.74,406.928,1919.37,4
1140,1,-1257.16,2498.92,2797.33,2
1141,1,2611.94,-1115.42,2840.14,2
1142,1,-1740.72,-1309.59,2178.33,3
1143,1,750.001,-788.366,1088.13,5
1144,1,2006.75,1757.45,2667.52,3
1145,1,1063.66,-338.771,1116.31,5
1146,1,-1039.95,-1300.48,1665.15,5
1147,1,-1332.55,-481.945,1417.02,5
1148,1,1635.87,-431.589,1691.84,5
1149,1,-1491.44,1156.32,1887.19,4
1150,1,-864.796,-1361.64,1613.05,5
1151,1,-2134.29,-1290.8,2494.26,3
1152,1,-1262.52,774.383,1481.09,5
1153,1,-257.159,244.222,354.648,5
1154,1,-1613.9,2238.83,2759.9,2
1155,1,93.0537,762.32,767.978,5
1156,1,-261.168,2013.18,2030.05,4
1157,1,982.058,2380.53,2575.15,3
1158,1,-2471.11,-302.777,2489.59,3
1159,1,227.191,7.5956,227.318,5
1160,1,-237.217,-1422.78,1442.42,5
1161,1,1363.08,1762.23,2227.87,3
1162,1,-1413.03,-1588.32,2125.89,4
1163,1,-885.426,-2837.8,2972.72,2
1164,1,947.68,-736.554,1200.25,5
1165,1,-2274.94,-1428.22,2686.11,3
1166,1,-930.664,-645.854,1132.81,5
1167,1,2062.34,-1187.01,2379.54,3
1168,1,-1006.92,2103.23,2331.84,3
1169,1,507.384,-2133.55,2193.05,3
1170,1,-1652.8,-1513.18,2240.86,3
1171,1,-2610.97,1093.05,2830.53,2
1172,1,-2409.13,461.997,2453.03,3
1173,1,150.139,541.596,562.021,5
1174,1,117.437,478.073,492.286,5
1175,1,-340.75,2856.49,2876.74,2
1176,1,-1364.88,-1998.37,2420,3
1177,1,1196.34,-1670.09,2054.37,4
1178,1,652.537,2304.62,2395.22,3
1179,1,464.461,-2890.81,2927.88,2
1180,1,-730.353,391.312,828.578,5
1181,1,2301.12,701.993,2405.81,3
1182,1,1448.77,-733.766,1623.99,5
1183,1,-1310,1069,1690.82,5
1184,1,-801.874,-1580.98,1772.71,4
1185,1,138.852,-2542.82,2546.6,3
1186,1,1551.07,-1447.99,2121.91,4
1187,1,-813.099,2777.11,2893.69,2
1188,1,435.24,2033.02,2079.08,4
1189,1,1628.71,-1534.66,2237.83,3
1190,1,2428,546.991,2488.85,3
1191,1,848.884,2863.53,2986.7,2
1192,1,57.8673,350.894,355.634,5
1193,1,-883.634,-2523.37,2673.62,3
1194,1,709.592,1285.12,1468.01,5
1195,1,1322.86,-2510.45,2837.66,2
1196,1,177.446,2718.63,2724.41,2
1197,1,-1841.26,183.264,1850.36,4
1198,1,1059.09,1965.91,2233.04,3
1199,1,2443.52,1370.86,2801.79,2
1200,1,-1524.09,729.008,1689.47,5
1201,1,-1603.98,1446.79,2160.08,3
1202,1,254.075,2848.66,2859.97,2
1203,1,-2566.67,-1206.18,2835.96,2
1204,1,359.561,971.131,1035.56,5
1205,1,-1342.64,-1980.49,2392.7,3
1206,1,-2310.73,-358.611,2338.39,3
1207,1,803.506,-959.466,1251.48,5
1208,1,-362.806,648.714,743.275,5
1209,1,-448.905,2809.65,2845.29,2
1210,1,-1701.51,-1956.9,2593.19,3
1211,1,-985.471,1581.23,1863.18,4
1212,1,380.715,-2361.67,2392.16,3
1213,1,-1914.38,234.812,1928.72,4
1214,1,-2030.09,1607,2589.15,3
1215,1,2347.86,82.0672,2349.3,3
1216,1,936.867,2306.12,2489.16,3
1217,1,-490.705,-1262.48,1354.49,5
1218,1,2037.78,1604.1,2593.39,3
1219,1,688.783,82.6632,693.725,5
1220,1,465.337,12.6082,465.508,5
1221,1,2860.03,-431.162,2892.34,2
1222,1,1468.95,2428.26,2838,2
1223,1,-1757.26,-629.934,1866.75,4
1224,1,-1952.74,340.529,1982.21,4
1225,1,2494.7,957.74,2672.23,3
1226,1,1276.09,-1941.35,2323.2,3
1227,1,74.8539,657.824,662.07,5
1228,1,-965.541,-1846.53,2083.74,4
1229,1,1316.13,-852.073,1567.87,5
1230,1,1254.4,2168.16,2504.88,3
1231,1,-1203.96,-2210.17,2516.81,3
1232,1,1281.03,1798.82,2208.35,3
1233,1,-1607.47,1508.03,2204.12,3
1234,1,-1433.36,-2577.59,2949.32,2
1235,1,1689.34,167.834,1697.66,5
1236,1,-669.142,1686.84,1814.71,4
1237,1,671.214,-685.834,959.633,5
1238,1,2175.94,-783.828,2312.81,3
1239,1,353.104,-2278.86,2306.06,3
1240,1,-660.318,2604.84,2687.23,3
1241,1,1309.65,-2574.75,2888.69,2
1242,1,661.191,-2052.73,2156.59,4
1243,1,-2460.92,1404.64,2833.57,2
1244,1,-1569.96,-687.163,1713.76,5
1245,1,1637.97,-1230.41,2048.62,4
1246,1,-1229.16,-1383.69,1850.79,4
1247,1,-1301.57,-1581.59,2048.29,4
1248,1,-2530.21,644.908,2611.11,3
1249,1,2304.34,-1319.68,2655.47,3
1250,1,1884.21,-1921.74,2691.34,3
1251,1,-413.166,2287.05,2324.07,3
1252,1,-1784.85,-88.7272,1787.05,4
1253,1,-981.424,-833.092,1287.34,5
1254,1,-1242.91,-156.256,1252.69,5
1255,1,222.09,-1837.08,1850.46,4
1256,1,-1152.36,886.716,1454.03,5
1257,1,-2283.69,-771.104,2410.36,3
1258,1,418.475,1392.11,1453.65,5
1259,1,1564.75,-654.231,1696.01,5
1260,1,-404.95,-599.369,723.345,5
1261,1,1095.37,2298.65,2546.3,3
1262,1,-85.3237,1381.62,1384.26,5
1263,1,-1722.67,-1984.18,2627.65,3
1264,1,-449.96,-2727.21,2764.08,2
1265,1,1810.21,-1863.83,2598.22,3
1266,1,1397.65,2627.66,2976.25,2
1267,1,-1956.88,-2194.49,2940.27,2
1268,1,-343.302,1829.51,1861.44,4
1269,1,-18.7458,-1617.55,1617.66,5
1270,1,1933.93,1968.79,2759.75,2
1271,1,137.898,307.176,336.709,5
1272,1,2551.23,-845.991,2687.84,3
1273,1,1894.16,1867.01,2659.62,3
1274,1,-1431.37,2329.45,2734.08,2
1275,1,1466.91,2061.5,2530.14,3
1276,1,2583.75,73.7952,2584.8,3
1277,1,-1716.42,2322.78,2888.15,2
1278,1,-2399.71,-61.6386,2400.5,3
1279,1,-2100.16,-1750.98,2734.34,2
1280,1,482.526,-423.482,642.003,5
1281,1,-373.691,-1391.99,1441.27,5
1282,1,1082.06,-1176.94,1598.76,5
1283,1,-690.266,-535.709,873.757,5
1284,1,-397.777,1375.48,1431.84,5
1285,1,-1506.6,-2477.91,2899.98,2
1286,1,1900.19,1318.84,2313.02,3
1287,1,413,2689.63,2721.16,2
1288,1,1915.01,-485.261,1975.54,4
1289,1,910.874,-1178.05,1489.12,5
1290,1,-268.611,-2871.76,2884.3,2
1291,1,-1059.37,-1997.02,2260.61,3
1292,1,826.851,-1542.91,1750.5,4
1293,1,2108.01,-2091.54,2969.55,2
1294,1,502.259,2473.5,2523.98,3
1295,1,-1496.18,-2034.72,2525.6,3
1296,1,1915.17,815.938,2081.74,4
1297,1,-2341.03,-569.262,2409.25,3
1298,1,-1177.1,1872.09,2211.4,3
1299,1,457.227,-1991.59,2043.4,4
1300,1,321.715,-2668.82,2688.14,3
1301,1,-1798.38,1416.77,2289.42,3
