Time,DeviceType,NodeId,IfIndex,MacIndex,TraceSource,OldState,NewState
2.216928500,1,111,0,0,MacState,3,4
2.226518525,1,1972,0,0,MacState,1,2
2.242992298,1,1496,0,0,MacState,0,1
2.286142213,1,1780,0,0,MacState,4,5
2.297717066,1,2454,0,0,MacState,2,3
2.304688298,1,1496,0,0,MacState,1,2
2.308355166,1,2393,0,0,MacState,4,5
2.310261066,1,2454,0,0,MacState,3,4
2.353531254,1,2644,0,0,MacState,2,3
2.366075254,1,2644,0,0,MacState,3,4
2.380144214,1,2267,0,0,MacState,4,5
2.488681556,1,1369,0,0,MacState,2,3
2.499818312,1,2169,0,0,MacState,2,3
2.501225556,1,1369,0,0,MacState,3,4
2.512362312,1,2169,0,0,MacState,3,4
2.523809343,1,1225,0,0,MacState,4,5
2.528540860,1,1506,0,0,MacState,2,3
2.541084860,1,1506,0,0,MacState,3,4
2.553305296,1,2179,0,0,MacState,5,0
2.592782211,1,2946,0,0,MacState,4,5
2.646289492,1,1193,0,0,MacState,2,3
2.658833492,1,1193,0,0,MacState,3,4
2.677492088,1,2544,0,0,MacState,0,1
2.687550213,1,1780,0,0,MacState,5,0
2.706412328,1,2171,0,0,MacState,2,3
2.709763166,1,2393,0,0,MacState,5,0
2.710031282,1,964,0,0,MacState,4,5
2.710031704,1,1109,0,0,MacState,2,3
2.718956328,1,2171,0,0,MacState,3,4
2.722575704,1,1109,0,0,MacState,3,4
2.733699825,1,1251,0,0,MacState,2,3
2.739188088,1,2544,0,0,MacState,1,2
2.746243825,1,1251,0,0,MacState,3,4
2.781552214,1,2267,0,0,MacState,5,0
2.789006695,1,2874,0,0,MacState,4,5
2.854977934,1,1446,0,0,MacState,4,5
2.871689634,1,2848,0,0,MacState,4,5
2.898028508,1,994,0,0,MacState,4,5
2.919301293,1,1857,0,0,MacState,2,3
2.925217343,1,1225,0,0,MacState,5,0
2.931845293,1,1857,0,0,MacState,3,4
2.994190211,1,2946,0,0,MacState,5,0
3.016117030,1,2718,0,0,MacState,2,3
3.024717558,1,1740,0,0,MacState,4,5
3.028661030,1,2718,0,0,MacState,3,4
3.036098142,1,1132,0,0,MacState,0,1
3.071850609,1,2505,0,0,MacState,4,5
3.092266256,1,541,0,0,MacState,0,1
3.097794142,1,1132,0,0,MacState,1,2
3.099438180,1,2396,0,0,MacState,2,3
3.111439282,1,964,0,0,MacState,5,0
3.111982180,1,2396,0,0,MacState,3,4
3.126306633,1,1837,0,0,MacState,0,1
3.153962256,1,541,0,0,MacState,1,2
3.172375759,1,1102,0,0,MacState,2,3
3.179366825,1,1849,0,0,MacState,2,3
3.184919759,1,1102,0,0,MacState,3,4
3.188002633,1,1837,0,0,MacState,1,2
3.190414695,1,2874,0,0,MacState,5,0
3.191910825,1,1849,0,0,MacState,3,4
3.201350445,1,914,0,0,MacState,0,1
3.204384500,1,111,0,0,MacState,4,5
3.210391533,1,2944,0,0,MacState,2,3
3.218258700,1,2010,0,0,MacState,0,1
3.226518525,1,1972,0,0,MacState,2,3
3.239062525,1,1972,0,0,MacState,3,4
3.256385934,1,1446,0,0,MacState,5,0
3.263046445,1,914,0,0,MacState,1,2
3.273097634,1,2848,0,0,MacState,5,0
3.279954700,1,2010,0,0,MacState,1,2
3.279955756,1,2944,0,0,MacState,3,4
3.297717066,1,2454,0,0,MacState,4,5
3.299436508,1,994,0,0,MacState,5,0
3.301589769,1,2404,0,0,MacState,0,1
3.304688298,1,1496,0,0,MacState,2,3
3.317232298,1,1496,0,0,MacState,3,4
3.335049001,1,483,0,0,MacState,0,1
3.353531254,1,2644,0,0,MacState,4,5
3.363285769,1,2404,0,0,MacState,1,2
3.396745001,1,483,0,0,MacState,1,2
3.421095039,1,2659,0,0,MacState,0,1
3.426125558,1,1740,0,0,MacState,5,0
3.473258609,1,2505,0,0,MacState,5,0
3.482791039,1,2659,0,0,MacState,1,2
3.488079161,1,2230,0,0,MacState,0,1
3.488681556,1,1369,0,0,MacState,4,5
3.499818312,1,2169,0,0,MacState,4,5
3.528540860,1,1506,0,0,MacState,4,5
3.549775161,1,2230,0,0,MacState,1,2
3.552379887,1,1277,0,0,MacState,0,1
3.605792500,1,111,0,0,MacState,5,0
3.614075887,1,1277,0,0,MacState,1,2
3.621499299,1,738,0,0,MacState,0,1
3.646289492,1,1193,0,0,MacState,4,5
3.683195299,1,738,0,0,MacState,1,2
3.699125066,1,2454,0,0,MacState,5,0
3.706412328,1,2171,0,0,MacState,4,5
3.710031704,1,1109,0,0,MacState,4,5
3.733699825,1,1251,0,0,MacState,4,5
3.739188088,1,2544,0,0,MacState,2,3
3.751732088,1,2544,0,0,MacState,3,4
3.754939254,1,2644,0,0,MacState,5,0
3.770591780,1,2164,0,0,MacState,0,1
3.832287780,1,2164,0,0,MacState,1,2
3.841375699,1,963,0,0,MacState,0,1
3.855575342,1,397,0,0,MacState,0,1
3.890089556,1,1369,0,0,MacState,5,0
3.901226312,1,2169,0,0,MacState,5,0
3.903071699,1,963,0,0,MacState,1,2
3.907756813,1,2954,0,0,MacState,0,1
3.917271342,1,397,0,0,MacState,1,2
3.919301293,1,1857,0,0,MacState,4,5
3.929948860,1,1506,0,0,MacState,5,0
3.957384737,1,1345,0,0,MacState,0,1
3.969452813,1,2954,0,0,MacState,1,2
3.994952428,1,1352,0,0,MacState,0,1
4.016117030,1,2718,0,0,MacState,4,5
4.019080737,1,1345,0,0,MacState,1,2
4.047697492,1,1193,0,0,MacState,5,0
4.056648428,1,1352,0,0,MacState,1,2
4.094773077,1,584,0,0,MacState,0,1
4.097794142,1,1132,0,0,MacState,2,3
4.099438180,1,2396,0,0,MacState,4,5
4.107820328,1,2171,0,0,MacState,5,0
4.110338142,1,1132,0,0,MacState,3,4
4.111439704,1,1109,0,0,MacState,5,0
4.124347785,1,1336,0,0,MacState,0,1
4.135107825,1,1251,0,0,MacState,5,0
4.153962256,1,541,0,0,MacState,2,3
4.156469077,1,584,0,0,MacState,1,2
4.166506256,1,541,0,0,MacState,3,4
4.172368829,1,1967,0,0,MacState,0,1
4.172375759,1,1102,0,0,MacState,4,5
4.179366825,1,1849,0,0,MacState,4,5
4.186043785,1,1336,0,0,MacState,1,2
4.188002633,1,1837,0,0,MacState,2,3
4.200546633,1,1837,0,0,MacState,3,4
4.210391533,1,2944,0,0,MacState,4,5
4.226518525,1,1972,0,0,MacState,4,5
4.234064829,1,1967,0,0,MacState,1,2
4.263046445,1,914,0,0,MacState,2,3
4.275590445,1,914,0,0,MacState,3,4
4.279954700,1,2010,0,0,MacState,2,3
4.292498700,1,2010,0,0,MacState,3,4
4.304688298,1,1496,0,0,MacState,4,5
4.320709293,1,1857,0,0,MacState,5,0
4.363285769,1,2404,0,0,MacState,2,3
4.375829769,1,2404,0,0,MacState,3,4
4.390410290,1,2343,0,0,MacState,0,1
4.396745001,1,483,0,0,MacState,2,3
4.409289001,1,483,0,0,MacState,3,4
4.417525030,1,2718,0,0,MacState,5,0
4.452106290,1,2343,0,0,MacState,1,2
4.482791039,1,2659,0,0,MacState,2,3
4.495335039,1,2659,0,0,MacState,3,4
4.500846180,1,2396,0,0,MacState,5,0
4.549775161,1,2230,0,0,MacState,2,3
4.562319161,1,2230,0,0,MacState,3,4
4.573783759,1,1102,0,0,MacState,5,0
4.580774825,1,1849,0,0,MacState,5,0
4.594819214,1,53,0,0,MacState,0,1
4.600768968,1,872,0,0,MacState,0,1
4.611799533,1,2944,0,0,MacState,5,0
4.614075887,1,1277,0,0,MacState,2,3
4.626619887,1,1277,0,0,MacState,3,4
4.627926525,1,1972,0,0,MacState,5,0
4.656515214,1,53,0,0,MacState,1,2
4.662464968,1,872,0,0,MacState,1,2
4.683195299,1,738,0,0,MacState,2,3
4.695739299,1,738,0,0,MacState,3,4
4.706096298,1,1496,0,0,MacState,5,0
4.739188088,1,2544,0,0,MacState,4,5
4.789149178,1,1520,0,0,MacState,0,1
4.804447758,1,2387,0,0,MacState,0,1
4.832287780,1,2164,0,0,MacState,2,3
4.844831780,1,2164,0,0,MacState,3,4
4.850845178,1,1520,0,0,MacState,1,2
4.866143758,1,2387,0,0,MacState,1,2
4.903071699,1,963,0,0,MacState,2,3
4.915615699,1,963,0,0,MacState,3,4
4.917271342,1,397,0,0,MacState,2,3
4.929815342,1,397,0,0,MacState,3,4
4.942681833,1,2313,0,0,MacState,0,1
4.969452813,1,2954,0,0,MacState,2,3
4.981996813,1,2954,0,0,MacState,3,4
5.004377833,1,2313,0,0,MacState,1,2
5.019080737,1,1345,0,0,MacState,2,3
5.031624737,1,1345,0,0,MacState,3,4
5.056648428,1,1352,0,0,MacState,2,3
5.069192428,1,1352,0,0,MacState,3,4
5.097794142,1,1132,0,0,MacState,4,5
5.140596088,1,2544,0,0,MacState,5,0
5.140725818,1,1098,0,0,MacState,0,1
5.153962256,1,541,0,0,MacState,4,5
5.156469077,1,584,0,0,MacState,2,3
5.169013077,1,584,0,0,MacState,3,4
5.186043785,1,1336,0,0,MacState,2,3
5.188002633,1,1837,0,0,MacState,4,5
5.198587785,1,1336,0,0,MacState,3,4
5.202421818,1,1098,0,0,MacState,1,2
5.217411854,1,1714,0,0,MacState,0,1
5.234064829,1,1967,0,0,MacState,2,3
5.236953983,1,1699,0,0,MacState,0,1
5.263046445,1,914,0,0,MacState,4,5
5.279107854,1,1714,0,0,MacState,1,2
5.279954700,1,2010,0,0,MacState,4,5
5.298649983,1,1699,0,0,MacState,1,2
5.298651071,1,1967,0,0,MacState,3,4
5.301372544,1,1281,0,0,MacState,0,1
5.334620622,1,1614,0,0,MacState,0,1
5.349204366,1,2319,0,0,MacState,0,1
5.363068544,1,1281,0,0,MacState,1,2
5.363285769,1,2404,0,0,MacState,4,5
5.396316622,1,1614,0,0,MacState,1,2
5.396745001,1,483,0,0,MacState,4,5
5.396977235,1,969,0,0,MacState,0,1
5.410900366,1,2319,0,0,MacState,1,2
5.430230202,1,1280,0,0,MacState,0,1
5.452106290,1,2343,0,0,MacState,2,3
5.458673235,1,969,0,0,MacState,1,2
5.464650290,1,2343,0,0,MacState,3,4
5.482791039,1,2659,0,0,MacState,4,5
5.491926202,1,1280,0,0,MacState,1,2
5.499202142,1,1132,0,0,MacState,5,0
5.549775161,1,2230,0,0,MacState,4,5
5.555370256,1,541,0,0,MacState,5,0
5.589410633,1,1837,0,0,MacState,5,0
5.614075887,1,1277,0,0,MacState,4,5
5.656515214,1,53,0,0,MacState,2,3
5.662464968,1,872,0,0,MacState,2,3
5.664454445,1,914,0,0,MacState,5,0
5.669059214,1,53,0,0,MacState,3,4
5.675008968,1,872,0,0,MacState,3,4
5.676487316,1,2947,0,0,MacState,0,1
5.680887955,1,1070,0,0,MacState,0,1
5.681362700,1,2010,0,0,MacState,5,0
5.683195299,1,738,0,0,MacState,4,5
5.725143288,1,1843,0,0,MacState,0,1
5.738183316,1,2947,0,0,MacState,1,2
5.742583955,1,1070,0,0,MacState,1,2
5.764614860,1,2183,0,0,MacState,0,1
5.764693769,1,2404,0,0,MacState,5,0
5.766244162,1,63,0,0,MacState,0,1
5.786839288,1,1843,0,0,MacState,1,2
5.798153001,1,483,0,0,MacState,5,0
5.826310860,1,2183,0,0,MacState,1,2
5.827940162,1,63,0,0,MacState,1,2
5.832287780,1,2164,0,0,MacState,4,5
5.850845178,1,1520,0,0,MacState,2,3
5.863389178,1,1520,0,0,MacState,3,4
5.866143758,1,2387,0,0,MacState,2,3
5.878687758,1,2387,0,0,MacState,3,4
5.884199039,1,2659,0,0,MacState,5,0
5.903071699,1,963,0,0,MacState,4,5
5.917271342,1,397,0,0,MacState,4,5
5.951183161,1,2230,0,0,MacState,5,0
5.969420317,1,395,0,0,MacState,0,1
5.969452813,1,2954,0,0,MacState,4,5
5.997097852,1,428,0,0,MacState,0,1
6.001537327,1,2930,0,0,MacState,0,1
6.004377833,1,2313,0,0,MacState,2,3
6.015483887,1,1277,0,0,MacState,5,0
6.016921833,1,2313,0,0,MacState,3,4
6.019080737,1,1345,0,0,MacState,4,5
6.031116317,1,395,0,0,MacState,1,2
6.056648428,1,1352,0,0,MacState,4,5
6.058793852,1,428,0,0,MacState,1,2
6.063233327,1,2930,0,0,MacState,1,2
6.077098861,1,2892,0,0,MacState,0,1
6.084603299,1,738,0,0,MacState,5,0
6.138794861,1,2892,0,0,MacState,1,2
6.148142968,1,860,0,0,MacState,0,1
6.156469077,1,584,0,0,MacState,4,5
6.166504785,1,2191,0,0,MacState,0,1
6.168867643,1,158,0,0,MacState,0,1
6.185577946,1,1074,0,0,MacState,0,1
6.186043785,1,1336,0,0,MacState,4,5
6.196795657,1,384,0,0,MacState,0,1
6.202421818,1,1098,0,0,MacState,2,3
6.209838968,1,860,0,0,MacState,1,2
6.214965818,1,1098,0,0,MacState,3,4
6.228200785,1,2191,0,0,MacState,1,2
6.230563643,1,158,0,0,MacState,1,2
6.233695780,1,2164,0,0,MacState,5,0
6.234064829,1,1967,0,0,MacState,4,5
6.247273946,1,1074,0,0,MacState,1,2
6.258491657,1,384,0,0,MacState,1,2
6.259111827,1,1754,0,0,MacState,0,1
6.266152137,1,753,0,0,MacState,0,1
6.279107854,1,1714,0,0,MacState,2,3
6.291651854,1,1714,0,0,MacState,3,4
6.298649983,1,1699,0,0,MacState,2,3
6.304479699,1,963,0,0,MacState,5,0
6.311193983,1,1699,0,0,MacState,3,4
6.318679342,1,397,0,0,MacState,5,0
6.320807827,1,1754,0,0,MacState,1,2
6.327848137,1,753,0,0,MacState,1,2
6.355343135,1,2664,0,0,MacState,0,1
6.363068544,1,1281,0,0,MacState,2,3
6.370860813,1,2954,0,0,MacState,5,0
6.375612544,1,1281,0,0,MacState,3,4
6.383658812,1,1237,0,0,MacState,0,1
6.396316622,1,1614,0,0,MacState,2,3
6.408860622,1,1614,0,0,MacState,3,4
6.410900366,1,2319,0,0,MacState,2,3
6.417039135,1,2664,0,0,MacState,1,2
6.420488737,1,1345,0,0,MacState,5,0
6.423444366,1,2319,0,0,MacState,3,4
6.445354812,1,1237,0,0,MacState,1,2
6.452106290,1,2343,0,0,MacState,4,5
6.454217606,1,2937,0,0,MacState,0,1
6.458056428,1,1352,0,0,MacState,5,0
6.458673235,1,969,0,0,MacState,2,3
6.471217235,1,969,0,0,MacState,3,4
6.491926202,1,1280,0,0,MacState,2,3
6.504470202,1,1280,0,0,MacState,3,4
6.515913606,1,2937,0,0,MacState,1,2
6.557877077,1,584,0,0,MacState,5,0
6.566545661,1,661,0,0,MacState,0,1
6.587451785,1,1336,0,0,MacState,5,0
6.599133944,1,1311,0,0,MacState,0,1
6.628241661,1,661,0,0,MacState,1,2
6.635472829,1,1967,0,0,MacState,5,0
6.656515214,1,53,0,0,MacState,4,5
6.660829944,1,1311,0,0,MacState,1,2
6.662464968,1,872,0,0,MacState,4,5
6.738183316,1,2947,0,0,MacState,2,3
6.742583955,1,1070,0,0,MacState,2,3
6.750727316,1,2947,0,0,MacState,3,4
6.755127955,1,1070,0,0,MacState,3,4
6.786839288,1,1843,0,0,MacState,2,3
6.799383288,1,1843,0,0,MacState,3,4
6.808761650,1,830,0,0,MacState,0,1
6.814076825,1,3000,0,0,MacState,0,1
6.817935282,1,964,0,0,MacState,0,1
6.826310860,1,2183,0,0,MacState,2,3
6.827940162,1,63,0,0,MacState,2,3
6.831639008,1,2466,0,0,MacState,0,1
6.840484162,1,63,0,0,MacState,3,4
6.846320611,1,1572,0,0,MacState,0,1
6.850845178,1,1520,0,0,MacState,4,5
6.853514290,1,2343,0,0,MacState,5,0
6.866143758,1,2387,0,0,MacState,4,5
6.870457650,1,830,0,0,MacState,1,2
6.875772825,1,3000,0,0,MacState,1,2
6.879631282,1,964,0,0,MacState,1,2
6.893335008,1,2466,0,0,MacState,1,2
6.893337943,1,2183,0,0,MacState,3,4
6.908016611,1,1572,0,0,MacState,1,2
6.970366986,1,391,0,0,MacState,0,1
7.004377833,1,2313,0,0,MacState,4,5
7.031116317,1,395,0,0,MacState,2,3
7.032062986,1,391,0,0,MacState,1,2
7.043660317,1,395,0,0,MacState,3,4
7.057923214,1,53,0,0,MacState,5,0
7.058793852,1,428,0,0,MacState,2,3
7.063233327,1,2930,0,0,MacState,2,3
7.063872968,1,872,0,0,MacState,5,0
7.071337852,1,428,0,0,MacState,3,4
7.075777327,1,2930,0,0,MacState,3,4
7.138794861,1,2892,0,0,MacState,2,3
7.151338861,1,2892,0,0,MacState,3,4
7.202421818,1,1098,0,0,MacState,4,5
7.209838968,1,860,0,0,MacState,2,3
7.222382968,1,860,0,0,MacState,3,4
7.228200785,1,2191,0,0,MacState,2,3
7.230563643,1,158,0,0,MacState,2,3
7.240744785,1,2191,0,0,MacState,3,4
7.243107643,1,158,0,0,MacState,3,4
7.247273946,1,1074,0,0,MacState,2,3
7.252253178,1,1520,0,0,MacState,5,0
7.258491657,1,384,0,0,MacState,2,3
7.259817946,1,1074,0,0,MacState,3,4
7.267551758,1,2387,0,0,MacState,5,0
7.271035657,1,384,0,0,MacState,3,4
7.279107854,1,1714,0,0,MacState,4,5
7.282204813,1,2283,0,0,MacState,0,1
7.298649983,1,1699,0,0,MacState,4,5
7.320807827,1,1754,0,0,MacState,2,3
7.327848137,1,753,0,0,MacState,2,3
7.333351827,1,1754,0,0,MacState,3,4
7.340392137,1,753,0,0,MacState,3,4
7.343900813,1,2283,0,0,MacState,1,2
7.345307275,1,2086,0,0,MacState,0,1
7.363068544,1,1281,0,0,MacState,4,5
7.385099454,1,1532,0,0,MacState,0,1
7.396316622,1,1614,0,0,MacState,4,5
7.405785833,1,2313,0,0,MacState,5,0
7.407003275,1,2086,0,0,MacState,1,2
7.410753108,1,22,0,0,MacState,0,1
7.410900366,1,2319,0,0,MacState,4,5
7.417039135,1,2664,0,0,MacState,2,3
7.429583135,1,2664,0,0,MacState,3,4
7.445354812,1,1237,0,0,MacState,2,3
7.446795454,1,1532,0,0,MacState,1,2
7.457898812,1,1237,0,0,MacState,3,4
7.458673235,1,969,0,0,MacState,4,5
7.472449108,1,22,0,0,MacState,1,2
7.487486991,1,1829,0,0,MacState,0,1
7.491926202,1,1280,0,0,MacState,4,5
7.515913606,1,2937,0,0,MacState,2,3
7.528457606,1,2937,0,0,MacState,3,4
7.531285231,1,621,0,0,MacState,0,1
7.549182991,1,1829,0,0,MacState,1,2
7.576176471,1,2110,0,0,MacState,0,1
7.588389184,1,712,0,0,MacState,0,1
7.592981231,1,621,0,0,MacState,1,2
7.603829818,1,1098,0,0,MacState,5,0
7.628241661,1,661,0,0,MacState,2,3
7.637872471,1,2110,0,0,MacState,1,2
7.640785661,1,661,0,0,MacState,3,4
7.650085184,1,712,0,0,MacState,1,2
7.660829944,1,1311,0,0,MacState,2,3
7.673373944,1,1311,0,0,MacState,3,4
7.679247971,1,2026,0,0,MacState,0,1
7.680515854,1,1714,0,0,MacState,5,0
7.700057983,1,1699,0,0,MacState,5,0
7.738183316,1,2947,0,0,MacState,4,5
7.740943971,1,2026,0,0,MacState,1,2
7.742583955,1,1070,0,0,MacState,4,5
7.764476544,1,1281,0,0,MacState,5,0
7.786839288,1,1843,0,0,MacState,4,5
7.797724622,1,1614,0,0,MacState,5,0
7.802919047,1,264,0,0,MacState,0,1
7.812308366,1,2319,0,0,MacState,5,0
7.826310860,1,2183,0,0,MacState,4,5
7.827940162,1,63,0,0,MacState,4,5
7.860081235,1,969,0,0,MacState,5,0
7.864615047,1,264,0,0,MacState,1,2
7.870457650,1,830,0,0,MacState,2,3
7.875772825,1,3000,0,0,MacState,2,3
7.879631282,1,964,0,0,MacState,2,3
7.883001650,1,830,0,0,MacState,3,4
7.888316825,1,3000,0,0,MacState,3,4
7.892175282,1,964,0,0,MacState,3,4
7.893334202,1,1280,0,0,MacState,5,0
7.893335008,1,2466,0,0,MacState,2,3
7.905879008,1,2466,0,0,MacState,3,4
7.908016611,1,1572,0,0,MacState,2,3
7.920560611,1,1572,0,0,MacState,3,4
7.953152725,1,1162,0,0,MacState,0,1
8.005242972,1,1873,0,0,MacState,0,1
8.014848725,1,1162,0,0,MacState,1,2
8.028031832,1,182,0,0,MacState,0,1
8.031116317,1,395,0,0,MacState,4,5
8.032062986,1,391,0,0,MacState,2,3
8.044606986,1,391,0,0,MacState,3,4
8.058793852,1,428,0,0,MacState,4,5
8.063233327,1,2930,0,0,MacState,4,5
8.066938972,1,1873,0,0,MacState,1,2
8.089727832,1,182,0,0,MacState,1,2
8.101917473,1,1083,0,0,MacState,0,1
8.116653139,1,32,0,0,MacState,0,1
8.123896850,1,2000,0,0,MacState,0,1
8.138794861,1,2892,0,0,MacState,4,5
8.139591316,1,2947,0,0,MacState,5,0
8.143991955,1,1070,0,0,MacState,5,0
8.159753935,1,999,0,0,MacState,0,1
8.162416307,1,2073,0,0,MacState,0,1
8.163613473,1,1083,0,0,MacState,1,2
8.168896916,1,2364,0,0,MacState,0,1
8.178349139,1,32,0,0,MacState,1,2
8.185592850,1,2000,0,0,MacState,1,2
8.188247288,1,1843,0,0,MacState,5,0
8.209838968,1,860,0,0,MacState,4,5
8.221449935,1,999,0,0,MacState,1,2
8.224112307,1,2073,0,0,MacState,1,2
8.227718860,1,2183,0,0,MacState,5,0
8.228200785,1,2191,0,0,MacState,4,5
8.229348162,1,63,0,0,MacState,5,0
8.230563643,1,158,0,0,MacState,4,5
8.230592916,1,2364,0,0,MacState,1,2
8.247273946,1,1074,0,0,MacState,4,5
8.258491657,1,384,0,0,MacState,4,5
8.287537941,1,462,0,0,MacState,0,1
8.320807827,1,1754,0,0,MacState,4,5
8.327848137,1,753,0,0,MacState,4,5
8.343900813,1,2283,0,0,MacState,2,3
8.349233941,1,462,0,0,MacState,1,2
8.356444813,1,2283,0,0,MacState,3,4
8.393151393,1,1452,0,0,MacState,0,1
8.407003275,1,2086,0,0,MacState,2,3
8.417039135,1,2664,0,0,MacState,4,5
8.419547275,1,2086,0,0,MacState,3,4
8.432524317,1,395,0,0,MacState,5,0
8.445354812,1,1237,0,0,MacState,4,5
8.446795454,1,1532,0,0,MacState,2,3
8.454847393,1,1452,0,0,MacState,1,2
8.459339454,1,1532,0,0,MacState,3,4
8.460201852,1,428,0,0,MacState,5,0
8.464641327,1,2930,0,0,MacState,5,0
8.465866921,1,816,0,0,MacState,0,1
8.472449108,1,22,0,0,MacState,2,3
8.484993108,1,22,0,0,MacState,3,4
8.515913606,1,2937,0,0,MacState,4,5
8.527105737,1,415,0,0,MacState,0,1
8.527562921,1,816,0,0,MacState,1,2
8.540202861,1,2892,0,0,MacState,5,0
8.546744747,1,220,0,0,MacState,0,1
8.547968365,1,2508,0,0,MacState,0,1
8.549182991,1,1829,0,0,MacState,2,3
8.561726991,1,1829,0,0,MacState,3,4
8.588801737,1,415,0,0,MacState,1,2
8.592981231,1,621,0,0,MacState,2,3
8.605525231,1,621,0,0,MacState,3,4
8.608440747,1,220,0,0,MacState,1,2
8.609664365,1,2508,0,0,MacState,1,2
8.611246968,1,860,0,0,MacState,5,0
8.628241661,1,661,0,0,MacState,4,5
8.629608785,1,2191,0,0,MacState,5,0
8.631971643,1,158,0,0,MacState,5,0
8.637872471,1,2110,0,0,MacState,2,3
8.648681946,1,1074,0,0,MacState,5,0
8.650085184,1,712,0,0,MacState,2,3
8.650416471,1,2110,0,0,MacState,3,4
8.659899657,1,384,0,0,MacState,5,0
8.660829944,1,1311,0,0,MacState,4,5
8.662629184,1,712,0,0,MacState,3,4
8.722215827,1,1754,0,0,MacState,5,0
8.729256137,1,753,0,0,MacState,5,0
8.740943971,1,2026,0,0,MacState,2,3
8.750070380,1,1539,0,0,MacState,0,1
8.811766380,1,1539,0,0,MacState,1,2
8.811768230,1,2026,0,0,MacState,3,4
8.818447135,1,2664,0,0,MacState,5,0
