Time,DeviceType,NodeId,IfIndex,MacIndex,TraceSource,OldState,NewState
3.069345343,1,1225,0,0,MacState,5,0
3.071850609,1,2505,0,0,MacState,4,5
3.076173558,1,1740,0,0,MacState,4,5
3.092266256,1,541,0,0,MacState,0,1
3.099438180,1,2396,0,0,MacState,2,3
3.111982180,1,2396,0,0,MacState,3,4
3.115756328,1,2171,0,0,MacState,3,4
3.119375704,1,1109,0,0,MacState,3,4
3.126306633,1,1837,0,0,MacState,0,1
3.138318211,1,2946,0,0,MacState,5,0
3.149250142,1,1132,0,0,MacState,1,2
3.179366825,1,1849,0,0,MacState,2,3
3.188002633,1,1837,0,0,MacState,1,2
3.190414695,1,2874,0,0,MacState,5,0
3.191910825,1,1849,0,0,MacState,3,4
3.201350445,1,914,0,0,MacState,0,1
3.210391533,1,2944,0,0,MacState,2,3
3.218258700,1,2010,0,0,MacState,0,1
3.223831759,1,1102,0,0,MacState,2,3
3.248919759,1,1102,0,0,MacState,3,4
3.255840500,1,111,0,0,MacState,4,5
3.256385934,1,1446,0,0,MacState,5,0
3.263046445,1,914,0,0,MacState,1,2
3.273097634,1,2848,0,0,MacState,5,0
3.279954700,1,2010,0,0,MacState,1,2
3.279957870,1,2944,0,0,MacState,3,4
3.297717066,1,2454,0,0,MacState,4,5
3.298090256,1,541,0,0,MacState,1,2
3.301589769,1,2404,0,0,MacState,0,1
3.335049001,1,483,0,0,MacState,0,1
3.353531254,1,2644,0,0,MacState,4,5
3.396745001,1,483,0,0,MacState,1,2
3.420431282,1,964,0,0,MacState,5,0
3.421095039,1,2659,0,0,MacState,0,1
3.443564508,1,994,0,0,MacState,5,0
3.448816298,1,1496,0,0,MacState,2,3
3.473258609,1,2505,0,0,MacState,5,0
3.477581558,1,1740,0,0,MacState,5,0
3.482791039,1,2659,0,0,MacState,1,2
3.488079161,1,2230,0,0,MacState,0,1
3.498992298,1,1496,0,0,MacState,3,4
3.507413769,1,2404,0,0,MacState,1,2
3.528540860,1,1506,0,0,MacState,4,5
3.535510525,1,1972,0,0,MacState,2,3
3.540137556,1,1369,0,0,MacState,4,5
3.549775161,1,2230,0,0,MacState,1,2
3.552379887,1,1277,0,0,MacState,0,1
3.621499299,1,738,0,0,MacState,0,1
3.635862525,1,1972,0,0,MacState,3,4
3.643946312,1,2169,0,0,MacState,4,5
3.657248500,1,111,0,0,MacState,5,0
3.699125066,1,2454,0,0,MacState,5,0
3.734651299,1,738,0,0,MacState,1,2
3.754939254,1,2644,0,0,MacState,5,0
3.770591780,1,2164,0,0,MacState,0,1
3.790417492,1,1193,0,0,MacState,4,5
3.790644088,1,2544,0,0,MacState,2,3
3.815732088,1,2544,0,0,MacState,3,4
3.841375699,1,963,0,0,MacState,0,1
3.855575342,1,397,0,0,MacState,0,1
3.877827825,1,1251,0,0,MacState,4,5
3.907756813,1,2954,0,0,MacState,0,1
3.917271342,1,397,0,0,MacState,1,2
3.923067887,1,1277,0,0,MacState,1,2
3.929948860,1,1506,0,0,MacState,5,0
3.941545556,1,1369,0,0,MacState,5,0
3.957384737,1,1345,0,0,MacState,0,1
3.970757293,1,1857,0,0,MacState,4,5
3.994952428,1,1352,0,0,MacState,0,1
4.015404328,1,2171,0,0,MacState,4,5
4.016117030,1,2718,0,0,MacState,4,5
4.019023704,1,1109,0,0,MacState,4,5
4.019080737,1,1345,0,0,MacState,1,2
4.020908813,1,2954,0,0,MacState,1,2
4.045354312,1,2169,0,0,MacState,5,0
4.047199699,1,963,0,0,MacState,1,2
4.094773077,1,584,0,0,MacState,0,1
4.099438180,1,2396,0,0,MacState,4,5
4.108104428,1,1352,0,0,MacState,1,2
4.124347785,1,1336,0,0,MacState,0,1
4.141279780,1,2164,0,0,MacState,1,2
4.149250142,1,1132,0,0,MacState,2,3
4.172368829,1,1967,0,0,MacState,0,1
4.174338142,1,1132,0,0,MacState,3,4
4.179366825,1,1849,0,0,MacState,4,5
4.188002633,1,1837,0,0,MacState,2,3
4.191825492,1,1193,0,0,MacState,5,0
4.200546633,1,1837,0,0,MacState,3,4
4.207925077,1,584,0,0,MacState,1,2
4.210391533,1,2944,0,0,MacState,4,5
4.223831759,1,1102,0,0,MacState,4,5
4.263046445,1,914,0,0,MacState,2,3
4.275590445,1,914,0,0,MacState,3,4
4.279235825,1,1251,0,0,MacState,5,0
4.279954700,1,2010,0,0,MacState,2,3
4.285520829,1,1967,0,0,MacState,1,2
4.292498700,1,2010,0,0,MacState,3,4
4.298090256,1,541,0,0,MacState,2,3
4.330171785,1,1336,0,0,MacState,1,2
4.348266256,1,541,0,0,MacState,3,4
4.372165293,1,1857,0,0,MacState,5,0
4.390410290,1,2343,0,0,MacState,0,1
4.396745001,1,483,0,0,MacState,2,3
4.409289001,1,483,0,0,MacState,3,4
4.416812328,1,2171,0,0,MacState,5,0
4.417525030,1,2718,0,0,MacState,5,0
4.420431704,1,1109,0,0,MacState,5,0
4.448816298,1,1496,0,0,MacState,4,5
4.482791039,1,2659,0,0,MacState,2,3
4.495335039,1,2659,0,0,MacState,3,4
4.500846180,1,2396,0,0,MacState,5,0
4.507413769,1,2404,0,0,MacState,2,3
4.535510525,1,1972,0,0,MacState,4,5
4.549775161,1,2230,0,0,MacState,2,3
4.557589769,1,2404,0,0,MacState,3,4
4.562319161,1,2230,0,0,MacState,3,4
4.580774825,1,1849,0,0,MacState,5,0
4.594819214,1,53,0,0,MacState,0,1
4.596234290,1,2343,0,0,MacState,1,2
4.600768968,1,872,0,0,MacState,0,1
4.611799533,1,2944,0,0,MacState,5,0
4.625239759,1,1102,0,0,MacState,5,0
4.656515214,1,53,0,0,MacState,1,2
4.662464968,1,872,0,0,MacState,1,2
4.734651299,1,738,0,0,MacState,2,3
4.759739299,1,738,0,0,MacState,3,4
4.789149178,1,1520,0,0,MacState,0,1
4.790644088,1,2544,0,0,MacState,4,5
4.804447758,1,2387,0,0,MacState,0,1
4.850224298,1,1496,0,0,MacState,5,0
4.866143758,1,2387,0,0,MacState,1,2
4.917271342,1,397,0,0,MacState,2,3
4.923067887,1,1277,0,0,MacState,2,3
4.929815342,1,397,0,0,MacState,3,4
4.936918525,1,1972,0,0,MacState,5,0
4.942681833,1,2313,0,0,MacState,0,1
4.994973178,1,1520,0,0,MacState,1,2
5.004377833,1,2313,0,0,MacState,1,2
5.019080737,1,1345,0,0,MacState,2,3
5.020908813,1,2954,0,0,MacState,2,3
5.023419887,1,1277,0,0,MacState,3,4
5.031624737,1,1345,0,0,MacState,3,4
5.045996813,1,2954,0,0,MacState,3,4
5.047199699,1,963,0,0,MacState,2,3
5.097375699,1,963,0,0,MacState,3,4
5.108104428,1,1352,0,0,MacState,2,3
5.133192428,1,1352,0,0,MacState,3,4
5.140725818,1,1098,0,0,MacState,0,1
5.141279780,1,2164,0,0,MacState,2,3
5.149250142,1,1132,0,0,MacState,4,5
5.188002633,1,1837,0,0,MacState,4,5
5.192052088,1,2544,0,0,MacState,5,0
5.202421818,1,1098,0,0,MacState,1,2
5.207925077,1,584,0,0,MacState,2,3
5.217411854,1,1714,0,0,MacState,0,1
5.233013077,1,584,0,0,MacState,3,4
5.236953983,1,1699,0,0,MacState,0,1
5.263046445,1,914,0,0,MacState,4,5
5.279954700,1,2010,0,0,MacState,4,5
5.285520829,1,1967,0,0,MacState,2,3
5.298090256,1,541,0,0,MacState,4,5
5.301372544,1,1281,0,0,MacState,0,1
5.310608829,1,1967,0,0,MacState,3,4
5.330171785,1,1336,0,0,MacState,2,3
5.334620622,1,1614,0,0,MacState,0,1
5.349204366,1,2319,0,0,MacState,0,1
5.350105983,1,1699,0,0,MacState,1,2
5.363068544,1,1281,0,0,MacState,1,2
5.380347785,1,1336,0,0,MacState,3,4
5.396745001,1,483,0,0,MacState,4,5
5.396977235,1,969,0,0,MacState,0,1
5.430230202,1,1280,0,0,MacState,0,1
5.458673235,1,969,0,0,MacState,1,2
5.482791039,1,2659,0,0,MacState,4,5
5.491926202,1,1280,0,0,MacState,1,2
5.507413769,1,2404,0,0,MacState,4,5
5.549775161,1,2230,0,0,MacState,4,5
5.550658142,1,1132,0,0,MacState,5,0
5.555028366,1,2319,0,0,MacState,1,2
5.588099854,1,1714,0,0,MacState,1,2
5.588109212,1,2164,0,0,MacState,3,4
5.589410633,1,1837,0,0,MacState,5,0
5.596234290,1,2343,0,0,MacState,2,3
5.646410290,1,2343,0,0,MacState,3,4
5.656515214,1,53,0,0,MacState,2,3
5.662464968,1,872,0,0,MacState,2,3
5.664454445,1,914,0,0,MacState,5,0
5.669059214,1,53,0,0,MacState,3,4
5.675008968,1,872,0,0,MacState,3,4
5.676487316,1,2947,0,0,MacState,0,1
5.680887955,1,1070,0,0,MacState,0,1
5.681362700,1,2010,0,0,MacState,5,0
5.699498256,1,541,0,0,MacState,5,0
5.705308622,1,1614,0,0,MacState,1,2
5.725143288,1,1843,0,0,MacState,0,1
5.734651299,1,738,0,0,MacState,4,5
5.764614860,1,2183,0,0,MacState,0,1
5.766244162,1,63,0,0,MacState,0,1
5.786839288,1,1843,0,0,MacState,1,2
5.789639316,1,2947,0,0,MacState,1,2
5.798153001,1,483,0,0,MacState,5,0
5.866143758,1,2387,0,0,MacState,2,3
5.878687758,1,2387,0,0,MacState,3,4
5.884199039,1,2659,0,0,MacState,5,0
5.886711955,1,1070,0,0,MacState,1,2
5.908821769,1,2404,0,0,MacState,5,0
5.917271342,1,397,0,0,MacState,4,5
5.923067887,1,1277,0,0,MacState,4,5
5.951183161,1,2230,0,0,MacState,5,0
5.969420317,1,395,0,0,MacState,0,1
5.994973178,1,1520,0,0,MacState,2,3
5.997097852,1,428,0,0,MacState,0,1
6.001537327,1,2930,0,0,MacState,0,1
6.004377833,1,2313,0,0,MacState,2,3
6.016921833,1,2313,0,0,MacState,3,4
6.019080737,1,1345,0,0,MacState,4,5
6.020908813,1,2954,0,0,MacState,4,5
6.045149178,1,1520,0,0,MacState,3,4
6.047199699,1,963,0,0,MacState,4,5
6.058793852,1,428,0,0,MacState,1,2
6.077098861,1,2892,0,0,MacState,0,1
6.108104428,1,1352,0,0,MacState,4,5
6.135302860,1,2183,0,0,MacState,1,2
6.136059299,1,738,0,0,MacState,5,0
6.136932162,1,63,0,0,MacState,1,2
6.141279780,1,2164,0,0,MacState,4,5
6.148142968,1,860,0,0,MacState,0,1
6.166504785,1,2191,0,0,MacState,0,1
6.168867643,1,158,0,0,MacState,0,1
6.175244317,1,395,0,0,MacState,1,2
6.185577946,1,1074,0,0,MacState,0,1
6.190250861,1,2892,0,0,MacState,1,2
6.196795657,1,384,0,0,MacState,0,1
6.202421818,1,1098,0,0,MacState,2,3
6.207925077,1,584,0,0,MacState,4,5
6.214965818,1,1098,0,0,MacState,3,4
6.228200785,1,2191,0,0,MacState,1,2
6.247273946,1,1074,0,0,MacState,1,2
6.258491657,1,384,0,0,MacState,1,2
6.259111827,1,1754,0,0,MacState,0,1
6.261294968,1,860,0,0,MacState,1,2
6.266152137,1,753,0,0,MacState,0,1
6.285520829,1,1967,0,0,MacState,4,5
6.318679342,1,397,0,0,MacState,5,0
6.320807827,1,1754,0,0,MacState,1,2
6.324475887,1,1277,0,0,MacState,5,0
6.330171785,1,1336,0,0,MacState,4,5
6.350105983,1,1699,0,0,MacState,2,3
6.355343135,1,2664,0,0,MacState,0,1
6.363068544,1,1281,0,0,MacState,2,3
6.372225327,1,2930,0,0,MacState,1,2
6.374691643,1,158,0,0,MacState,1,2
6.375193983,1,1699,0,0,MacState,3,4
6.375612544,1,1281,0,0,MacState,3,4
6.383658812,1,1237,0,0,MacState,0,1
6.417039135,1,2664,0,0,MacState,1,2
6.420488737,1,1345,0,0,MacState,5,0
6.422316813,1,2954,0,0,MacState,5,0
6.445354812,1,1237,0,0,MacState,1,2
6.448607699,1,963,0,0,MacState,5,0
6.454217606,1,2937,0,0,MacState,0,1
6.458673235,1,969,0,0,MacState,2,3
6.471217235,1,969,0,0,MacState,3,4
6.491926202,1,1280,0,0,MacState,2,3
6.504470202,1,1280,0,0,MacState,3,4
6.509512428,1,1352,0,0,MacState,5,0
6.542687780,1,2164,0,0,MacState,5,0
6.555028366,1,2319,0,0,MacState,2,3
6.566545661,1,661,0,0,MacState,0,1
6.567369606,1,2937,0,0,MacState,1,2
6.588099854,1,1714,0,0,MacState,2,3
6.596234290,1,2343,0,0,MacState,4,5
6.599133944,1,1311,0,0,MacState,0,1
6.609333077,1,584,0,0,MacState,5,0
6.636840137,1,753,0,0,MacState,1,2
6.656515214,1,53,0,0,MacState,4,5
6.662464968,1,872,0,0,MacState,4,5
6.686928829,1,1967,0,0,MacState,5,0
6.688451854,1,1714,0,0,MacState,3,4
6.705308622,1,1614,0,0,MacState,2,3
6.731579785,1,1336,0,0,MacState,5,0
6.772369661,1,661,0,0,MacState,1,2
6.772370216,1,2319,0,0,MacState,3,4
6.786839288,1,1843,0,0,MacState,2,3
6.789639316,1,2947,0,0,MacState,2,3
6.799383288,1,1843,0,0,MacState,3,4
6.804957944,1,1311,0,0,MacState,1,2
6.805660622,1,1614,0,0,MacState,3,4
6.808761650,1,830,0,0,MacState,0,1
6.814076825,1,3000,0,0,MacState,0,1
6.814727316,1,2947,0,0,MacState,3,4
6.831639008,1,2466,0,0,MacState,0,1
6.846320611,1,1572,0,0,MacState,0,1
6.866143758,1,2387,0,0,MacState,4,5
6.870457650,1,830,0,0,MacState,1,2
6.886711955,1,1070,0,0,MacState,2,3
6.893335008,1,2466,0,0,MacState,1,2
6.936887955,1,1070,0,0,MacState,3,4
6.970366986,1,391,0,0,MacState,0,1
6.994973178,1,1520,0,0,MacState,4,5
6.997642290,1,2343,0,0,MacState,5,0
7.004377833,1,2313,0,0,MacState,4,5
7.019900825,1,3000,0,0,MacState,1,2
7.052144611,1,1572,0,0,MacState,1,2
7.057923214,1,53,0,0,MacState,5,0
7.058793852,1,428,0,0,MacState,2,3
7.063872968,1,872,0,0,MacState,5,0
7.071337852,1,428,0,0,MacState,3,4
7.135302860,1,2183,0,0,MacState,2,3
7.136932162,1,63,0,0,MacState,2,3
7.175244317,1,395,0,0,MacState,2,3
7.190250861,1,2892,0,0,MacState,2,3
7.202421818,1,1098,0,0,MacState,4,5
7.215338861,1,2892,0,0,MacState,3,4
7.225420317,1,395,0,0,MacState,3,4
7.228200785,1,2191,0,0,MacState,2,3
7.235654860,1,2183,0,0,MacState,3,4
7.237284162,1,63,0,0,MacState,3,4
7.240744785,1,2191,0,0,MacState,3,4
7.247273946,1,1074,0,0,MacState,2,3
7.258491657,1,384,0,0,MacState,2,3
7.259817946,1,1074,0,0,MacState,3,4
7.261294968,1,860,0,0,MacState,2,3
7.267551758,1,2387,0,0,MacState,5,0
7.271035657,1,384,0,0,MacState,3,4
7.282204813,1,2283,0,0,MacState,0,1
7.320807827,1,1754,0,0,MacState,2,3
7.333351827,1,1754,0,0,MacState,3,4
7.341054986,1,391,0,0,MacState,1,2
7.345307275,1,2086,0,0,MacState,0,1
7.350105983,1,1699,0,0,MacState,4,5
7.363068544,1,1281,0,0,MacState,4,5
7.372225327,1,2930,0,0,MacState,2,3
7.374691643,1,158,0,0,MacState,2,3
7.385099454,1,1532,0,0,MacState,0,1
7.395356813,1,2283,0,0,MacState,1,2
7.395358658,1,860,0,0,MacState,3,4
7.396381178,1,1520,0,0,MacState,5,0
7.405785833,1,2313,0,0,MacState,5,0
7.407003275,1,2086,0,0,MacState,1,2
7.410753108,1,22,0,0,MacState,0,1
7.417039135,1,2664,0,0,MacState,2,3
7.424867643,1,158,0,0,MacState,3,4
7.429583135,1,2664,0,0,MacState,3,4
7.445354812,1,1237,0,0,MacState,2,3
7.457898812,1,1237,0,0,MacState,3,4
7.458673235,1,969,0,0,MacState,4,5
7.487486991,1,1829,0,0,MacState,0,1
7.491926202,1,1280,0,0,MacState,4,5
7.531285231,1,621,0,0,MacState,0,1
7.555028366,1,2319,0,0,MacState,4,5
7.567369606,1,2937,0,0,MacState,2,3
7.576176471,1,2110,0,0,MacState,0,1
7.588099854,1,1714,0,0,MacState,4,5
7.588389184,1,712,0,0,MacState,0,1
7.590923454,1,1532,0,0,MacState,1,2
7.592457606,1,2937,0,0,MacState,3,4
7.592981231,1,621,0,0,MacState,1,2
7.603829818,1,1098,0,0,MacState,5,0
7.636840137,1,753,0,0,MacState,2,3
7.637872471,1,2110,0,0,MacState,1,2
7.679247971,1,2026,0,0,MacState,0,1
7.705308622,1,1614,0,0,MacState,4,5
7.737192137,1,753,0,0,MacState,3,4
7.751513983,1,1699,0,0,MacState,5,0
7.764476544,1,1281,0,0,MacState,5,0
7.772369661,1,661,0,0,MacState,2,3
7.781441108,1,22,0,0,MacState,1,2
7.781454913,1,2930,0,0,MacState,3,4
7.786839288,1,1843,0,0,MacState,4,5
7.789639316,1,2947,0,0,MacState,4,5
7.792399971,1,2026,0,0,MacState,1,2
7.794213184,1,712,0,0,MacState,1,2
7.802919047,1,264,0,0,MacState,0,1
7.804957944,1,1311,0,0,MacState,2,3
7.855133944,1,1311,0,0,MacState,3,4
7.858174991,1,1829,0,0,MacState,1,2
7.860081235,1,969,0,0,MacState,5,0
7.870457650,1,830,0,0,MacState,2,3
7.883001650,1,830,0,0,MacState,3,4
7.886711955,1,1070,0,0,MacState,4,5
7.893334202,1,1280,0,0,MacState,5,0
7.893335008,1,2466,0,0,MacState,2,3
7.905879008,1,2466,0,0,MacState,3,4
7.953152725,1,1162,0,0,MacState,0,1
7.956436366,1,2319,0,0,MacState,5,0
7.989507854,1,1714,0,0,MacState,5,0
8.005242972,1,1873,0,0,MacState,0,1
8.008743047,1,264,0,0,MacState,1,2
8.008751978,1,661,0,0,MacState,3,4
8.019900825,1,3000,0,0,MacState,2,3
8.028031832,1,182,0,0,MacState,0,1
8.052144611,1,1572,0,0,MacState,2,3
8.058793852,1,428,0,0,MacState,4,5
8.066304725,1,1162,0,0,MacState,1,2
8.070076825,1,3000,0,0,MacState,3,4
8.101917473,1,1083,0,0,MacState,0,1
8.102320611,1,1572,0,0,MacState,3,4
8.106716622,1,1614,0,0,MacState,5,0
8.116653139,1,32,0,0,MacState,0,1
8.123896850,1,2000,0,0,MacState,0,1
8.135302860,1,2183,0,0,MacState,4,5
8.136932162,1,63,0,0,MacState,4,5
8.159753935,1,999,0,0,MacState,0,1
8.162416307,1,2073,0,0,MacState,0,1
8.168896916,1,2364,0,0,MacState,0,1
8.175244317,1,395,0,0,MacState,4,5
8.188247288,1,1843,0,0,MacState,5,0
8.190250861,1,2892,0,0,MacState,4,5
8.191047316,1,2947,0,0,MacState,5,0
8.211066972,1,1873,0,0,MacState,1,2
8.228200785,1,2191,0,0,MacState,4,5
8.229805139,1,32,0,0,MacState,1,2
8.237048850,1,2000,0,0,MacState,1,2
8.247273946,1,1074,0,0,MacState,4,5
8.258491657,1,384,0,0,MacState,4,5
8.261294968,1,860,0,0,MacState,4,5
8.275568307,1,2073,0,0,MacState,1,2
8.287537941,1,462,0,0,MacState,0,1
8.288119955,1,1070,0,0,MacState,5,0
8.320807827,1,1754,0,0,MacState,4,5
8.341054986,1,391,0,0,MacState,2,3
8.349233941,1,462,0,0,MacState,1,2
8.372225327,1,2930,0,0,MacState,4,5
8.374691643,1,158,0,0,MacState,4,5
8.374720916,1,2364,0,0,MacState,1,2
8.393151393,1,1452,0,0,MacState,0,1
8.395356813,1,2283,0,0,MacState,2,3
8.398719832,1,182,0,0,MacState,1,2
8.407003275,1,2086,0,0,MacState,2,3
8.417039135,1,2664,0,0,MacState,4,5
8.419547275,1,2086,0,0,MacState,3,4
8.420444813,1,2283,0,0,MacState,3,4
8.441406986,1,391,0,0,MacState,3,4
8.445354812,1,1237,0,0,MacState,4,5
8.460201852,1,428,0,0,MacState,5,0
8.465866921,1,816,0,0,MacState,0,1
8.472605473,1,1083,0,0,MacState,1,2
8.506303393,1,1452,0,0,MacState,1,2
8.527105737,1,415,0,0,MacState,0,1
8.530441935,1,999,0,0,MacState,1,2
8.536710860,1,2183,0,0,MacState,5,0
8.538340162,1,63,0,0,MacState,5,0
8.546744747,1,220,0,0,MacState,0,1
8.547968365,1,2508,0,0,MacState,0,1
8.567369606,1,2937,0,0,MacState,4,5
8.576652317,1,395,0,0,MacState,5,0
8.590923454,1,1532,0,0,MacState,2,3
8.591658861,1,2892,0,0,MacState,5,0
8.592981231,1,621,0,0,MacState,2,3
8.605525231,1,621,0,0,MacState,3,4
8.629608785,1,2191,0,0,MacState,5,0
8.636840137,1,753,0,0,MacState,4,5
8.637872471,1,2110,0,0,MacState,2,3
8.641099454,1,1532,0,0,MacState,3,4
8.648681946,1,1074,0,0,MacState,5,0
8.650416471,1,2110,0,0,MacState,3,4
8.659899657,1,384,0,0,MacState,5,0
8.662702968,1,860,0,0,MacState,5,0
8.722215827,1,1754,0,0,MacState,5,0
8.732929737,1,415,0,0,MacState,1,2
8.750070380,1,1539,0,0,MacState,0,1
8.753792365,1,2508,0,0,MacState,1,2
8.772369661,1,661,0,0,MacState,4,5
8.773633327,1,2930,0,0,MacState,5,0
8.776099643,1,158,0,0,MacState,5,0
8.781441108,1,22,0,0,MacState,2,3
8.792399971,1,2026,0,0,MacState,2,3
8.794213184,1,712,0,0,MacState,2,3
8.804957944,1,1311,0,0,MacState,4,5
8.817487971,1,2026,0,0,MacState,3,4
8.818447135,1,2664,0,0,MacState,5,0
8.836554921,1,816,0,0,MacState,1,2
8.837317125,1,1985,0,0,MacState,0,1
8.844389184,1,712,0,0,MacState,3,4
8.846762812,1,1237,0,0,MacState,5,0
8.858174991,1,1829,0,0,MacState,2,3
8.870457650,1,830,0,0,MacState,4,5
8.881793108,1,22,0,0,MacState,3,4
8.893335008,1,2466,0,0,MacState,4,5
8.917432747,1,220,0,0,MacState,1,2
8.955894380,1,1539,0,0,MacState,1,2
8.958526991,1,1829,0,0,MacState,3,4
8.968777606,1,2937,0,0,MacState,5,0
