DeviceType,NodeId,Position x,Position y,DistanceToClosestGW,DataRateIndex
691,1,221.782,-319.531,388.956,5
692,1,136.702,1179.99,1187.88,4
693,1,518.332,772.509,930.289,5
694,1,1070.22,-503.369,1182.69,4
695,1,572.025,746.774,940.683,5
696,1,-606.949,323.537,687.796,5
697,1,1204.54,-854.832,1477.04,1
698,1,-14.4111,168.054,168.671,5
699,1,-1063.42,-1053.1,1496.62,0
700,1,1149.95,-248.155,1176.42,4
701,1,541.497,-1341.61,1446.77,2
702,1,1100.09,-324.897,1147.06,4
703,1,129.565,651.928,664.679,5
704,1,911.339,324.553,967.405,5
705,1,-1018.69,-896.143,1356.76,3
706,1,-876.142,-165.651,891.664,5
707,1,-1002.81,-448.137,1098.39,4
708,1,471.357,-793.882,923.27,5
709,1,-81.1815,1238.6,1241.25,4
710,1,-259.745,125.587,288.513,5
711,1,239.516,881.151,913.124,5
712,1,127.825,335.706,359.218,5
713,1,298.044,-798.343,852.163,5
714,1,926.894,-440.796,1026.37,4
715,1,1156.93,-945.546,1494.17,0
716,1,-651.589,821.805,1048.78,4
717,1,1031.97,707.701,1251.32,4
718,1,-1349.06,-356.817,1395.45,3
719,1,721.081,-713.189,1014.2,5
720,1,522.372,488.957,715.508,5
721,1,-810.218,-417.552,911.484,5
722,1,236.299,764.56,800.244,5
723,1,-277.082,86.0065,290.123,5
724,1,-293.295,-982.263,1025.12,5
725,1,577.024,380.282,691.065,5
726,1,-403.679,441.363,598.129,5
727,1,1233.36,-24.8632,1233.61,4
728,1,-450.543,-1318.26,1393.13,3
729,1,1159.34,-307.854,1199.51,4
730,1,471.614,1277.45,1361.73,3
731,1,-381.082,-530.415,653.118,5
732,1,-110.729,-310.796,329.932,5
733,1,-485.397,791.085,928.13,5
734,1,1431.01,112.371,1435.41,2
735,1,-53.6312,-1423.63,1424.64,2
736,1,-616.464,-1264.09,1406.4,2
737,1,-897.661,-1200.23,1498.78,0
738,1,477.462,950.617,1063.79,4
739,1,-862.367,-892.012,1240.71,4
740,1,351.768,-972.145,1033.83,4
741,1,197.719,-231.033,304.088,5
742,1,388.214,1285.9,1343.22,3
743,1,-54.6835,148.442,158.194,5
744,1,-716.858,-537.825,896.182,5
745,1,230.257,-44.5266,234.523,5
746,1,-107.599,1249.96,1254.58,4
747,1,-951.264,208.384,973.82,5
748,1,-1042.97,669.588,1239.41,4
749,1,-1266.24,714.153,1453.75,2
750,1,611.904,-115.451,622.7,5
751,1,246.309,674.079,717.671,5
752,1,-196.068,-540.75,575.199,5
753,1,1429.93,-370.706,1477.2,1
754,1,1181.39,-42.8603,1182.17,4
755,1,971.923,630.867,1158.72,4
756,1,-1019.14,377.193,1086.71,4
757,1,-1200.31,-718.413,1398.88,3
758,1,355.952,1372,1417.42,2
759,1,-865.35,1140.06,1431.28,2
760,1,903.556,192.156,923.762,5
761,1,917.213,440.887,1017.67,5
762,1,1087.94,702.387,1294.97,3
763,1,996.047,876.613,1326.86,3
764,1,-335.763,896.165,957,5
765,1,-19.6873,1100.15,1100.33,4
766,1,-109.011,-1108.53,1113.87,4
767,1,-587.309,-743.829,947.741,5
768,1,-514.242,1237.36,1339.96,3
769,1,1101.28,769.008,1343.2,3
770,1,483.458,1239.45,1330.4,3
771,1,382.485,1191.88,1251.74,4
772,1,-282.468,-726.992,779.94,5
773,1,236.347,-96.967,255.465,5
774,1,-1153.3,893.64,1459,1
775,1,-8.48866,372.554,372.65,5
776,1,-423.911,43.2009,426.107,5
777,1,12.6215,-1042.62,1042.69,4
778,1,597.171,-754.511,962.237,5
779,1,207.685,63.812,217.267,5
780,1,-1264.31,201.561,1280.28,3
781,1,-710.297,-704.735,1000.59,5
782,1,480.206,1048.17,1152.93,4
783,1,-645.767,-731.979,976.119,5
784,1,1165.73,916.598,1482.93,1
785,1,-235.63,1309.4,1330.43,3
786,1,623.712,36.066,624.754,5
787,1,232.676,1139.51,1163.02,4
788,1,450.17,-989.342,1086.95,4
789,1,-606.276,1050.44,1212.85,4
790,1,-225.327,993.889,1019.11,5
791,1,625.354,803.996,1018.57,5
792,1,-964.048,626.649,1149.82,4
793,1,136.582,-637.424,651.893,5
794,1,-479.43,-147.447,501.592,5
795,1,830.659,-1121.58,1395.68,3
796,1,986.91,412.982,1069.83,4
797,1,46.5363,176.337,182.374,5
798,1,30.3597,712.309,712.955,5
799,1,-588.196,739.276,944.724,5
800,1,979.656,745.249,1230.9,4
801,1,-923.024,-279.002,964.27,5
802,1,579.116,-1.92768,579.119,5
803,1,173.147,-84.1513,192.513,5
804,1,-413.612,-386.646,566.189,5
805,1,-568.632,305.137,645.33,5
806,1,-1377.82,583.62,1496.33,0
807,1,-512.482,-784.977,937.458,5
808,1,1292.06,-136.975,1299.3,3
809,1,750.399,729.912,1046.84,4
810,1,331.593,-377.753,502.644,5
811,1,-1332.69,-178.394,1344.58,3
812,1,209.618,163.451,265.812,5
813,1,514.938,1385.74,1478.32,1
814,1,925.935,994.715,1358.98,3
815,1,1099.36,184.129,1114.67,4
816,1,-1186.61,-332.402,1232.29,4
817,1,-978.781,-735.367,1224.25,4
818,1,-1275.86,674.736,1443.29,2
819,1,450.656,-759.449,883.094,5
820,1,941.901,-219.247,967.082,5
821,1,415.639,-1056.86,1135.65,4
822,1,673.909,838.031,1075.38,4
823,1,-38.8553,669.121,670.248,5
824,1,691.382,62.7994,694.228,5
825,1,801.174,-72.3962,804.438,5
826,1,344.302,1109.33,1161.53,4
827,1,-849.033,514.55,992.784,5
828,1,239.63,-96.5545,258.351,5
829,1,-1249.9,532.059,1358.43,3
830,1,-781.814,1135.75,1378.83,3
831,1,-672.74,134.028,685.961,5
832,1,-1386.01,-421.715,1448.74,2
833,1,987.503,991.623,1399.46,2
834,1,818.345,193.214,840.845,5
835,1,-360.873,-664.687,756.332,5
836,1,-644.39,486.465,807.395,5
837,1,1108.39,608.932,1264.64,4
838,1,697.197,774.969,1042.43,4
839,1,1125.87,-874.385,1425.53,2
840,1,1327.58,578.026,1447.96,2
841,1,-1383.39,253.956,1406.51,2
842,1,-1027.4,558.729,1169.5,4
843,1,1360.55,-5.72089,1360.57,3
844,1,542.97,-667.701,860.605,5
845,1,-501.264,830.772,970.283,5
846,1,1128.77,-491.753,1231.23,4
847,1,911.395,1109.97,1436.2,2
848,1,353.382,542.659,647.578,5
849,1,-605.962,1093.76,1250.4,4
850,1,-930.98,62.3896,933.068,5
851,1,900.862,-900.63,1273.85,3
852,1,-286.515,1182.12,1216.35,4
853,1,-679.578,457.182,819.049,5
854,1,374.201,410.265,555.287,5
855,1,177.059,444.065,478.062,5
856,1,-392.157,-1417.78,1471.01,1
857,1,-305.296,-1404.83,1437.62,2
858,1,-159.034,1055.15,1067.07,4
859,1,-964.088,-279.355,1003.75,5
860,1,-831.778,-921.673,1241.51,4
861,1,-86.8597,-1024.36,1028.03,4
862,1,-270.871,-88.7436,285.037,5
863,1,-134.309,24.2312,136.477,5
864,1,233.577,-813.674,846.536,5
865,1,673.459,-1280.16,1446.5,2
866,1,336.326,427.948,544.293,5
867,1,193.053,505.231,540.858,5
868,1,422.722,-1116.19,1193.56,4
869,1,-180.29,576.475,604.01,5
870,1,-910.029,879.126,1265.31,3
871,1,-811.968,-1011.57,1297.14,3
872,1,-697.988,-714.714,999.001,5
873,1,-318.359,-1029.06,1077.18,4
874,1,281.819,186.405,337.889,5
875,1,530.307,1089.12,1211.36,4
876,1,750.51,-864.964,1145.18,4
877,1,-347.932,914.057,978.037,5
878,1,-418.025,-318.193,525.349,5
879,1,-520.858,-1293.03,1393.99,3
880,1,-434.211,-156.027,461.393,5
881,1,967.486,-245.856,998.235,5
882,1,135.879,62.0624,149.382,5
883,1,29.2136,-140.089,143.103,5
884,1,811.276,-41.5823,812.341,5
885,1,1368.99,26.0879,1369.24,3
886,1,-336.691,215.996,400.019,5
887,1,44.1466,-1056.49,1057.42,4
888,1,1193.02,-893.007,1490.22,0
889,1,305.643,-822.396,877.355,5
890,1,-423.706,-5.24899,423.739,5
891,1,-869.922,228.877,899.527,5
892,1,-884.901,-266.92,924.281,5
893,1,460.531,528.631,701.099,5
894,1,206.534,1337.97,1353.82,3
895,1,-1369.94,-310.702,1404.73,2
896,1,-721.683,-941.427,1186.22,4
897,1,-1163.93,410.473,1234.19,4
898,1,9.71259,54.0288,54.8948,5
899,1,163.802,1019.54,1032.61,4
900,1,732.513,197.565,758.688,5
901,1,585.696,-545.995,800.719,5
902,1,-774.787,212.077,803.288,5
903,1,-50.7899,197.608,204.03,5
904,1,1420.81,-349.011,1463.05,1
905,1,761.903,394.094,857.791,5
906,1,1300.45,-525.087,1402.46,2
907,1,-815.845,-1042.94,1324.13,3
908,1,487.904,848.529,978.801,5
909,1,-46.7593,681.068,682.671,5
910,1,-586.871,-1034.94,1189.76,4
911,1,603.976,-500.1,784.148,5
912,1,243.284,-166.215,294.643,5
913,1,1122.82,345.19,1174.68,4
914,1,-234.594,-366.548,435.192,5
915,1,-420.198,-175.515,455.381,5
916,1,-1078.65,-570.107,1220.04,4
917,1,758.592,-17.76,758.8,5
918,1,901.336,62.3246,903.488,5
919,1,218.401,1447.46,1463.85,1
920,1,959.446,338.686,1017.47,5
921,1,79.7865,-446.864,453.931,5
922,1,-738.915,292.15,794.573,5
923,1,-4.82733,722.147,722.163,5
924,1,-427.119,1055.55,1138.69,4
925,1,273.494,-371.902,461.638,5
926,1,664.153,-76.1036,668.499,5
927,1,-746.972,1273.81,1476.67,1
928,1,514.701,498.773,716.723,5
929,1,-652.187,-263.615,703.45,5
930,1,989.942,523.132,1119.67,4
931,1,-198.039,-508.993,546.162,5
932,1,-1125.64,802.132,1382.2,3
933,1,779.455,286.371,830.396,5
934,1,499.823,1026.73,1141.93,4
935,1,-224.204,-266.358,348.158,5
936,1,85.5315,922.563,926.519,5
937,1,307.012,1403.89,1437.07,2
938,1,117.803,878.388,886.252,5
939,1,1219.72,-790.935,1453.72,2
940,1,-199.027,1203.53,1219.87,4
941,1,68.7401,-459.593,464.705,5
942,1,1286.26,-503.046,1381.13,3
943,1,-394.505,1335.92,1392.96,3
944,1,-278.077,660.616,716.756,5
945,1,214.727,312.181,378.899,5
946,1,839.918,-1028.41,1327.82,3
947,1,498.475,804.876,946.733,5
948,1,1154.37,-311.603,1195.69,4
949,1,-1034.2,-63.961,1036.17,4
950,1,1350.08,6.869,1350.1,3
951,1,-651.896,1244.25,1404.68,2
952,1,-103.22,-1320.24,1324.26,3
953,1,1330.02,224.627,1348.85,3
954,1,479.42,1102.54,1202.27,4
955,1,-899.012,-796.294,1200.96,4
956,1,-1289.84,81.3597,1292.4,3
957,1,-1131.23,-33.4913,1131.73,4
958,1,-984.032,-616.648,1161.28,4
959,1,658.035,581.055,877.858,5
960,1,-926.248,866.441,1268.33,3
961,1,665.549,-546.272,861.027,5
962,1,-731.064,316.513,796.64,5
963,1,781.619,925.751,1211.59,4
964,1,1249.92,-592.342,1383.17,3
965,1,-1124.4,-56.0092,1125.8,4
966,1,936.405,183.744,954.262,5
967,1,-531.741,295.606,608.385,5
968,1,935.962,828.334,1249.87,4
969,1,-1360.17,-354.817,1405.69,2
970,1,-636.548,891.844,1095.71,4
971,1,1058.32,-513.507,1176.32,4
972,1,18.5043,853.794,853.995,5
973,1,13.1742,965.661,965.751,5
974,1,185.188,914.93,933.484,5
975,1,-731.938,829.923,1106.57,4
976,1,-1117.98,-517.79,1232.07,4
977,1,-1010.54,-538.354,1145,4
978,1,-280.075,-542.389,610.433,5
979,1,1380.21,357.357,1425.72,2
980,1,-1221.73,-343.456,1269.09,3
981,1,213.611,454.82,502.484,5
982,1,-1074.56,-18.7564,1074.73,4
983,1,-354.098,277.374,449.802,5
984,1,-1345.03,-42.6051,1345.71,3
985,1,617.029,-988.066,1164.9,4
986,1,1269.29,-698.676,1448.87,2
987,1,-965.252,-496.969,1085.67,4
988,1,105.79,899.653,905.851,5
989,1,-1053.73,-134.49,1062.27,4
990,1,843.777,32.8293,844.416,5
991,1,-643.324,1221.32,1380.39,3
992,1,-765.087,-120.126,774.46,5
993,1,793.129,-647.921,1024.14,5
994,1,-835.506,-354.787,907.714,5
995,1,-1042.43,-775.567,1299.29,3
996,1,-488.497,-813.101,948.558,5
997,1,670.242,1234.55,1404.75,2
998,1,-820.028,-176.628,838.835,5
999,1,879.45,1211.82,1497.31,0
1000,1,469.782,1248.95,1334.38,3
