Time,TraceSource,NodeId,MsgType,TxRemaining,PacketHex,PacketLength
10.214848221,USMsgRx,854,2,0,7bffffffffffffff0000,10
10.294455180,USMsgRx,1353,2,0,78ffffffffffffff0000,10
10.609824580,USMsgRx,2858,2,0,77ffffffffffffff0000,10
10.695849318,USMsgRx,2420,2,0,75ffffffffffffff0000,10
10.865069407,USMsgRx,514,2,0,74ffffffffffffff0000,10
10.990773184,USMsgRx,1383,2,0,73ffffffffffffff0000,10
11.081637151,USMsgRx,2424,2,0,72ffffffffffffff0000,10
11.429035261,USMsgRx,2227,2,0,71ffffffffffffff0000,10
11.727299571,USMsgRx,50,2,0,70ffffffffffffff0000,10
12.057505258,USMsgRx,1442,2,0,6effffffffffffff0000,10
12.411797645,USMsgRx,884,2,0,6affffffffffffff0000,10
12.792445573,USMsgRx,1828,2,0,67ffffffffffffff0000,10
13.180005381,USMsgRx,685,2,0,61ffffffffffffff0000,10
13.309660171,USMsgRx,2138,2,0,60ffffffffffffff0000,10
13.384892428,USMsgRx,312,2,0,5fffffffffffffff0000,10
13.534458428,USMsgRx,1865,2,0,5effffffffffffff0000,10
13.713209852,USMsgRx,112,2,0,5cffffffffffffff0000,10
13.811664270,USMsgRx,1361,2,0,5affffffffffffff0000,10
14.133203022,USMsgRx,2792,2,0,54ffffffffffffff0000,10
14.415047462,USMsgRx,1175,2,0,53ffffffffffffff0000,10
14.630066456,USMsgRx,1197,2,0,52ffffffffffffff0000,10
14.743390157,USMsgRx,1499,2,0,50ffffffffffffff0000,10
14.836167665,USMsgRx,1285,2,0,4fffffffffffffff0000,10
14.938394424,USMsgRx,1463,2,0,4effffffffffffff0000,10
15.068616014,USMsgRx,1985,2,0,86ffffffffffffff0000,10
15.165403165,USMsgRx,349,2,0,4dffffffffffffff0000,10
15.247418416,USMsgRx,2809,2,0,4cffffffffffffff0000,10
15.473142025,USMsgRx,358,2,0,4bffffffffffffff0000,10
15.648337984,USMsgRx,553,2,0,49ffffffffffffff0000,10
15.733776641,USMsgRx,2804,2,0,48ffffffffffffff0000,10
15.875397239,USMsgRx,221,2,0,46ffffffffffffff0000,10
15.994478369,USMsgRx,333,2,0,45ffffffffffffff0000,10
16.084726102,USMsgRx,1258,2,0,43ffffffffffffff0000,10
16.187515253,USMsgRx,2145,2,0,41ffffffffffffff0000,10
16.258593152,USMsgRx,2310,2,0,40ffffffffffffff0000,10
16.641253197,USMsgRx,1768,2,0,3cffffffffffffff0000,10
16.721986563,USMsgRx,2123,2,0,3bffffffffffffff0000,10
16.861957727,USMsgRx,630,2,0,3affffffffffffff0000,10
16.959806678,USMsgRx,1736,2,0,38ffffffffffffff0000,10
17.280373227,USMsgRx,1531,2,0,36ffffffffffffff0000,10
17.632795907,USMsgRx,2941,2,0,31ffffffffffffff0000,10
17.843375012,USMsgRx,360,2,0,2fffffffffffffff0000,10
18.087888587,USMsgRx,1320,2,0,2dffffffffffffff0000,10
18.200230387,USMsgRx,666,2,0,2cffffffffffffff0000,10
18.280306458,USMsgRx,1483,2,0,2affffffffffffff0000,10
18.353330535,USMsgRx,431,2,0,28ffffffffffffff0000,10
18.719168086,USMsgRx,2390,2,0,27ffffffffffffff0000,10
18.828821680,USMsgRx,1811,2,0,25ffffffffffffff0000,10
19.032749302,USMsgRx,1670,2,0,24ffffffffffffff0000,10
19.119829715,USMsgRx,314,2,0,22ffffffffffffff0000,10
19.218456882,USMsgRx,1426,2,0,21ffffffffffffff0000,10
19.300355701,USMsgRx,236,2,0,20ffffffffffffff0000,10
19.388262574,USMsgRx,2197,2,0,1effffffffffffff0000,10
19.512858655,USMsgRx,226,2,0,1affffffffffffff0000,10
19.625657752,USMsgRx,399,2,0,17ffffffffffffff0000,10
19.747724446,USMsgRx,952,2,0,15ffffffffffffff0000,10
19.930610219,USMsgRx,1551,2,0,13ffffffffffffff0000,10
20.006993538,USMsgRx,40,2,0,11ffffffffffffff0000,10
20.435629844,USMsgRx,672,2,0,10ffffffffffffff0000,10
20.635238772,USMsgRx,2917,2,0,0cffffffffffffff0000,10
21.118911767,USMsgRx,968,2,0,09ffffffffffffff0000,10
21.357270897,USMsgRx,2157,2,0,08ffffffffffffff0000,10
21.434748642,USMsgRx,154,2,0,07ffffffffffffff0000,10
21.542328094,USMsgRx,1914,2,0,06ffffffffffffff0000,10
21.625628982,USMsgRx,1208,2,0,05ffffffffffffff0000,10
21.705145826,USMsgRx,1918,2,0,04ffffffffffffff0000,10
22.044997239,USMsgRx,221,2,0,1bffffffffffffff0000,10
22.108338751,USMsgRx,1313,2,0,00ffffffffffffff0000,10
22.204544367,USMsgRx,1013,2,0,fdfeffffffffffff0000,10
22.288890141,USMsgRx,1939,2,0,fbfeffffffffffff0000,10
22.511235910,USMsgRx,1579,2,0,f9feffffffffffff0000,10
22.674240353,USMsgRx,131,2,0,f8feffffffffffff0000,10
22.899800014,USMsgRx,1456,2,0,f6feffffffffffff0000,10
23.103983910,USMsgRx,883,2,0,f4feffffffffffff0000,10
23.194746716,USMsgRx,2345,2,0,f3feffffffffffff0000,10
23.350231421,USMsgRx,1230,2,0,f2feffffffffffff0000,10
23.575963064,USMsgRx,2060,2,0,f1feffffffffffff0000,10
23.673614467,USMsgRx,1527,2,0,effeffffffffffff0000,10
23.887645119,USMsgRx,1598,2,0,eefeffffffffffff0000,10
23.980687322,USMsgRx,402,2,0,edfeffffffffffff0000,10
24.086892284,USMsgRx,477,2,0,ecfeffffffffffff0000,10
24.168930069,USMsgRx,961,2,0,e9feffffffffffff0000,10
24.306426708,USMsgRx,364,2,0,e8feffffffffffff0000,10
24.413551219,USMsgRx,1889,2,0,e7feffffffffffff0000,10
24.565913710,USMsgRx,2239,2,0,e6feffffffffffff0000,10
24.672030638,USMsgRx,1882,2,0,e4feffffffffffff0000,10
24.792902759,USMsgRx,1489,2,0,e3feffffffffffff0000,10
24.956324809,USMsgRx,2695,2,0,e2feffffffffffff0000,10
25.042018493,USMsgRx,2414,2,0,e0feffffffffffff0000,10
25.278908249,USMsgRx,2257,2,0,dffeffffffffffff0000,10
25.429636049,USMsgRx,679,2,0,ddfeffffffffffff0000,10
25.557862574,USMsgRx,2197,2,0,16ffffffffffffff0000,10
25.696178477,USMsgRx,376,2,0,dbfeffffffffffff0000,10
25.947934563,USMsgRx,1823,2,0,dafeffffffffffff0000,10
26.036299284,USMsgRx,1563,2,0,d6feffffffffffff0000,10
26.128437984,USMsgRx,2304,2,0,d5feffffffffffff0000,10
26.290081863,USMsgRx,1538,2,0,d4feffffffffffff0000,10
26.367242167,USMsgRx,251,2,0,d3feffffffffffff0000,10
26.447841680,USMsgRx,2328,2,0,d2feffffffffffff0000,10
26.513007498,USMsgRx,1002,2,0,d1feffffffffffff0000,10
26.603466672,USMsgRx,2134,2,0,d0feffffffffffff0000,10
26.692759322,USMsgRx,298,2,0,cefeffffffffffff0000,10
27.045643256,USMsgRx,294,2,0,cdfeffffffffffff0000,10
27.146446302,USMsgRx,2084,2,0,cbfeffffffffffff0000,10
27.277109759,USMsgRx,2274,2,0,cafeffffffffffff0000,10
27.453242373,USMsgRx,2537,2,0,c9feffffffffffff0000,10
27.595581913,USMsgRx,1856,2,0,c8feffffffffffff0000,10
27.785576464,USMsgRx,2961,2,0,c7feffffffffffff0000,10
27.949675553,USMsgRx,1793,2,0,c4feffffffffffff0000,10
28.035896977,USMsgRx,1223,2,0,c1feffffffffffff0000,10
28.230985193,USMsgRx,1408,2,0,bffeffffffffffff0000,10
28.314942195,USMsgRx,780,2,0,bdfeffffffffffff0000,10
28.389318447,USMsgRx,1428,2,0,bcfeffffffffffff0000,10
28.548767451,USMsgRx,2876,2,0,bbfeffffffffffff0000,10
28.651125722,USMsgRx,2869,2,0,bafeffffffffffff0000,10
28.968701390,USMsgRx,1601,2,0,b8feffffffffffff0000,10
29.194655087,USMsgRx,1101,2,0,b2feffffffffffff0000,10
29.335263822,USMsgRx,1110,2,0,b1feffffffffffff0000,10
29.545914156,USMsgRx,1062,2,0,b0feffffffffffff0000,10
29.976649940,USMsgRx,758,2,0,affeffffffffffff0000,10
30.153744621,USMsgRx,855,2,0,adfeffffffffffff0000,10
30.492068862,USMsgRx,1516,2,0,a5feffffffffffff0000,10
30.572282873,USMsgRx,438,2,0,a4feffffffffffff0000,10
30.768484931,USMsgRx,2153,2,0,a3feffffffffffff0000,10
30.886607056,USMsgRx,2207,2,0,a2feffffffffffff0000,10
30.956757322,USMsgRx,2426,2,0,a1feffffffffffff0000,10
31.199725164,USMsgRx,1368,2,0,9dfeffffffffffff0000,10
31.381766446,USMsgRx,1786,2,0,9bfeffffffffffff0000,10
31.619956503,USMsgRx,1171,2,0,9afeffffffffffff0000,10
31.758710227,USMsgRx,172,2,0,99feffffffffffff0000,10
31.843721438,USMsgRx,2985,2,0,98feffffffffffff0000,10
31.996052281,USMsgRx,1326,2,0,96feffffffffffff0000,10
32.064080727,USMsgRx,381,2,0,95feffffffffffff0000,10
32.133904250,USMsgRx,2374,2,0,94feffffffffffff0000,10
32.248397089,USMsgRx,2381,2,0,91feffffffffffff0000,10
32.416977758,USMsgRx,1483,2,0,8efeffffffffffff0000,10
32.611213318,USMsgRx,1001,2,0,8bfeffffffffffff0000,10
32.707550197,USMsgRx,2690,2,0,8afeffffffffffff0000,10
32.941087215,USMsgRx,500,2,0,88feffffffffffff0000,10
33.199204637,USMsgRx,1989,2,0,86feffffffffffff0000,10
33.495717682,USMsgRx,1988,2,0,85feffffffffffff0000,10
33.681114486,USMsgRx,59,2,0,83feffffffffffff0000,10
33.960783015,USMsgRx,2189,2,0,89feffffffffffff0000,10
34.186447292,USMsgRx,1129,2,0,81feffffffffffff0000,10
34.274296968,USMsgRx,967,2,0,7ffeffffffffffff0000,10
34.733830466,USMsgRx,2992,2,0,7efeffffffffffff0000,10
34.832636418,USMsgRx,909,2,0,7dfeffffffffffff0000,10
34.910328629,USMsgRx,2016,2,0,7bfeffffffffffff0000,10
35.060199111,USMsgRx,1117,2,0,7afeffffffffffff0000,10
35.220017332,USMsgRx,2442,2,0,78feffffffffffff0000,10
35.285763460,USMsgRx,2729,2,0,76feffffffffffff0000,10
35.367257810,USMsgRx,133,2,0,75feffffffffffff0000,10
35.442266701,USMsgRx,2341,2,0,74feffffffffffff0000,10
35.809689832,USMsgRx,911,2,0,73feffffffffffff0000,10
35.898742334,USMsgRx,60,2,0,71feffffffffffff0000,10
35.980987609,USMsgRx,885,2,0,6efeffffffffffff0000,10
36.082469328,USMsgRx,209,2,0,6afeffffffffffff0000,10
36.282398266,USMsgRx,2232,2,0,69feffffffffffff0000,10
36.390564963,USMsgRx,2656,2,0,67feffffffffffff0000,10
36.490181241,USMsgRx,876,2,0,66feffffffffffff0000,10
36.556204747,USMsgRx,761,2,0,64feffffffffffff0000,10
36.771707653,USMsgRx,2610,2,0,62feffffffffffff0000,10
36.871620416,USMsgRx,2792,2,0,60feffffffffffff0000,10
37.052252890,USMsgRx,2785,2,0,5efeffffffffffff0000,10
37.165637913,USMsgRx,506,2,0,5cfeffffffffffff0000,10
37.427262421,USMsgRx,790,2,0,57feffffffffffff0000,10
37.501891575,USMsgRx,2229,2,0,56feffffffffffff0000,10
37.734528772,USMsgRx,682,2,0,55feffffffffffff0000,10
37.821447656,USMsgRx,2087,2,0,52feffffffffffff0000,10
38.053952993,USMsgRx,528,2,0,50feffffffffffff0000,10
38.142276791,USMsgRx,1650,2,0,4ffeffffffffffff0000,10
38.326176188,USMsgRx,2033,2,0,4efeffffffffffff0000,10
38.391823085,USMsgRx,970,2,0,4dfeffffffffffff0000,10
38.586577758,USMsgRx,1483,2,0,6cfeffffffffffff0000,10
38.746256533,USMsgRx,227,2,0,49feffffffffffff0000,10
38.914452509,USMsgRx,1817,2,0,48feffffffffffff0000,10
39.026265139,USMsgRx,2198,2,0,46feffffffffffff0000,10
39.203315565,USMsgRx,1235,2,0,45feffffffffffff0000,10
39.280328471,USMsgRx,302,2,0,41feffffffffffff0000,10
39.636692750,USMsgRx,1330,2,0,40feffffffffffff0000,10
39.870272479,USMsgRx,698,2,0,3ffeffffffffffff0000,10
40.144799181,USMsgRx,1389,2,0,3dfeffffffffffff0000,10
40.279493866,USMsgRx,537,2,0,3cfeffffffffffff0000,10
40.356047292,USMsgRx,1129,2,0,77feffffffffffff0000,10
40.732823349,USMsgRx,2663,2,0,36feffffffffffff0000,10
40.961744729,USMsgRx,712,2,0,34feffffffffffff0000,10
41.048524312,USMsgRx,1827,2,0,33feffffffffffff0000,10
41.118203096,USMsgRx,2101,2,0,32feffffffffffff0000,10
41.333201756,USMsgRx,2439,2,0,30feffffffffffff0000,10
41.620183140,USMsgRx,1156,2,0,2dfeffffffffffff0000,10
41.809975096,USMsgRx,2764,2,0,2cfeffffffffffff0000,10
41.986903570,USMsgRx,2813,2,0,27feffffffffffff0000,10
42.376092993,USMsgRx,1606,2,0,26feffffffffffff0000,10
42.444775117,USMsgRx,982,2,0,25feffffffffffff0000,10
42.533308207,USMsgRx,1683,2,0,23feffffffffffff0000,10
42.651635098,USMsgRx,2662,2,0,22feffffffffffff0000,10
43.074298488,USMsgRx,1312,2,0,1afeffffffffffff0000,10
43.198912497,USMsgRx,974,2,0,18feffffffffffff0000,10
43.286025886,USMsgRx,562,2,0,17feffffffffffff0000,10
43.361941491,USMsgRx,1735,2,0,16feffffffffffff0000,10
43.485322921,USMsgRx,2044,2,0,14feffffffffffff0000,10
43.574904281,USMsgRx,1943,2,0,12feffffffffffff0000,10
43.681474162,USMsgRx,663,2,0,11feffffffffffff0000,10
43.770798149,USMsgRx,962,2,0,10feffffffffffff0000,10
44.147981275,USMsgRx,175,2,0,0efeffffffffffff0000,10
44.297539545,USMsgRx,2119,2,0,0dfeffffffffffff0000,10
44.440051411,USMsgRx,390,2,0,0bfeffffffffffff0000,10
44.598849183,USMsgRx,2074,2,0,09feffffffffffff0000,10
44.690099665,USMsgRx,1944,2,0,08feffffffffffff0000,10
44.754754795,USMsgRx,1866,2,0,06feffffffffffff0000,10
44.892173508,USMsgRx,2211,2,0,04feffffffffffff0000,10
44.981632524,USMsgRx,2857,2,0,02feffffffffffff0000,10
45.125235884,USMsgRx,2766,2,0,00feffffffffffff0000,10
45.276173305,USMsgRx,2243,2,0,fffdffffffffffff0000,10
45.355829710,USMsgRx,868,2,0,fefdffffffffffff0000,10
45.658919702,USMsgRx,2268,2,0,fdfdffffffffffff0000,10
45.746512762,USMsgRx,1339,2,0,fafdffffffffffff0000,10
45.960863506,USMsgRx,1420,2,0,f9fdffffffffffff0000,10
46.039425060,USMsgRx,2974,2,0,f8fdffffffffffff0000,10
46.509944950,USMsgRx,723,2,0,f5fdffffffffffff0000,10
46.612711199,USMsgRx,1424,2,0,f3fdffffffffffff0000,10
46.802269502,USMsgRx,1794,2,0,eefdffffffffffff0000,10
46.965871927,USMsgRx,1977,2,0,ecfdffffffffffff0000,10
47.290262505,USMsgRx,219,2,0,ebfdffffffffffff0000,10
47.608388455,USMsgRx,1573,2,0,eafdffffffffffff0000,10
47.859412132,USMsgRx,125,2,0,e5fdffffffffffff0000,10
47.974403225,USMsgRx,2844,2,0,e4fdffffffffffff0000,10
48.208454309,USMsgRx,979,2,0,e0fdffffffffffff0000,10
48.538655081,USMsgRx,366,2,0,dffdffffffffffff0000,10
48.628772852,USMsgRx,2828,2,0,defdffffffffffff0000,10
48.706461960,USMsgRx,2931,2,0,ddfdffffffffffff0000,10
48.821235098,USMsgRx,2662,2,0,15feffffffffffff0000,10
48.935110672,USMsgRx,2085,2,0,dcfdffffffffffff0000,10
49.128363810,USMsgRx,319,2,0,d9fdffffffffffff0000,10
49.295225627,USMsgRx,2160,2,0,d8fdffffffffffff0000,10
49.414966571,USMsgRx,2313,2,0,d7fdffffffffffff0000,10
49.508447772,USMsgRx,1902,2,0,d6fdffffffffffff0000,10
49.656038997,USMsgRx,3000,2,0,d5fdffffffffffff0000,10
49.958295098,USMsgRx,65,2,0,d3fdffffffffffff0000,10
50.329402917,USMsgRx,381,2,0,cffdffffffffffff0000,10
50.392471749,USMsgRx,2060,2,0,cdfdffffffffffff0000,10
50.491192375,USMsgRx,1415,2,0,cbfdffffffffffff0000,10
50.621505851,USMsgRx,957,2,0,c8fdffffffffffff0000,10
50.793576526,USMsgRx,231,2,0,c7fdffffffffffff0000,10
50.941856685,USMsgRx,2540,2,0,c5fdffffffffffff0000,10
51.169531614,USMsgRx,2675,2,0,c4fdffffffffffff0000,10
51.236449863,USMsgRx,1996,2,0,c2fdffffffffffff0000,10
51.377092615,USMsgRx,2475,2,0,befdffffffffffff0000,10
51.701965059,USMsgRx,164,2,0,bafdffffffffffff0000,10
51.792503960,USMsgRx,2582,2,0,b7fdffffffffffff0000,10
51.989614948,USMsgRx,2831,2,0,b5fdffffffffffff0000,10
52.253582696,USMsgRx,1959,2,0,b4fdffffffffffff0000,10
52.340220550,USMsgRx,496,2,0,b3fdffffffffffff0000,10
52.646586122,USMsgRx,1341,2,0,b1fdffffffffffff0000,10
52.756888995,USMsgRx,900,2,0,affdffffffffffff0000,10
52.961144323,USMsgRx,528,2,0,aefdffffffffffff0000,10
53.210271626,USMsgRx,548,2,0,adfdffffffffffff0000,10
53.447036091,USMsgRx,812,2,0,abfdffffffffffff0000,10
53.519436772,USMsgRx,2095,2,0,aafdffffffffffff0000,10
53.680328508,USMsgRx,941,2,0,a7fdffffffffffff0000,10
53.864255162,USMsgRx,1794,2,0,a6fdffffffffffff0000,10
54.049646152,USMsgRx,1830,2,0,a1fdffffffffffff0000,10
54.153824864,USMsgRx,2825,2,0,a0fdffffffffffff0000,10
54.608107121,USMsgRx,2038,2,0,9dfdffffffffffff0000,10
54.679089709,USMsgRx,864,2,0,9cfdffffffffffff0000,10
54.743972188,USMsgRx,2425,2,0,9bfdffffffffffff0000,10
54.810574923,USMsgRx,1223,2,0,9afdffffffffffff0000,10
55.134482150,USMsgRx,895,2,0,96fdffffffffffff0000,10
55.452842129,USMsgRx,2311,2,0,8ffdffffffffffff0000,10
55.545733609,USMsgRx,1852,2,0,8cfdffffffffffff0000,10
55.760436876,USMsgRx,2322,2,0,88fdffffffffffff0000,10
55.884239133,USMsgRx,1564,2,0,85fdffffffffffff0000,10
56.014397995,USMsgRx,629,2,0,84fdffffffffffff0000,10
56.128337977,USMsgRx,1724,2,0,82fdffffffffffff0000,10
56.373141826,USMsgRx,598,2,0,7dfdffffffffffff0000,10
56.695040029,USMsgRx,488,2,0,79fdffffffffffff0000,10
56.757650590,USMsgRx,933,2,0,77fdffffffffffff0000,10
56.891274567,USMsgRx,2554,2,0,76fdffffffffffff0000,10
57.029309239,USMsgRx,17,2,0,74fdffffffffffff0000,10
57.292878190,USMsgRx,1883,2,0,72fdffffffffffff0000,10
57.359163149,USMsgRx,2524,2,0,70fdffffffffffff0000,10
57.623142350,USMsgRx,2460,2,0,6dfdffffffffffff0000,10
57.895659700,USMsgRx,2609,2,0,69fdffffffffffff0000,10
58.036498159,USMsgRx,445,2,0,68fdffffffffffff0000,10
58.100097162,USMsgRx,1237,2,0,65fdffffffffffff0000,10
58.364165451,USMsgRx,2264,2,0,64fdffffffffffff0000,10
58.426352978,USMsgRx,1205,2,0,63fdffffffffffff0000,10
58.623586113,USMsgRx,1967,2,0,60fdffffffffffff0000,10
59.042877917,USMsgRx,1991,2,0,5ffdffffffffffff0000,10
59.464118466,USMsgRx,1931,2,0,59fdffffffffffff0000,10
59.538423519,USMsgRx,2343,2,0,58fdffffffffffff0000,10
59.601131005,USMsgRx,1158,2,0,57fdffffffffffff0000,10
59.674079620,USMsgRx,2052,2,0,56fdffffffffffff0000,10
59.743791223,USMsgRx,2928,2,0,54fdffffffffffff0000,10
59.946483987,USMsgRx,2009,2,0,53fdffffffffffff0000,10
60.154215230,USMsgRx,2020,2,0,50fdffffffffffff0000,10
60.294570857,USMsgRx,1419,2,0,4efdffffffffffff0000,10
60.521740092,USMsgRx,2710,2,0,4cfdffffffffffff0000,10
60.624247985,USMsgRx,1317,2,0,4bfdffffffffffff0000,10
60.819011006,USMsgRx,743,2,0,4afdffffffffffff0000,10
60.909472709,USMsgRx,782,2,0,48fdffffffffffff0000,10
61.027465594,USMsgRx,777,2,0,47fdffffffffffff0000,10
61.275127931,USMsgRx,1722,2,0,42fdffffffffffff0000,10
61.465276425,USMsgRx,2600,2,0,40fdffffffffffff0000,10
61.679908725,USMsgRx,628,2,0,3ffdffffffffffff0000,10
61.749912441,USMsgRx,2759,2,0,3efdffffffffffff0000,10
61.846480116,USMsgRx,1212,2,0,3dfdffffffffffff0000,10
61.933515753,USMsgRx,2027,2,0,3cfdffffffffffff0000,10
62.003958267,USMsgRx,1633,2,0,3bfdffffffffffff0000,10
62.297937977,USMsgRx,1724,2,0,4dfdffffffffffff0000,10
62.413937052,USMsgRx,1580,2,0,39fdffffffffffff0000,10
62.524091579,USMsgRx,706,2,0,38fdffffffffffff0000,10
62.609016470,USMsgRx,573,2,0,37fdffffffffffff0000,10
62.786316878,USMsgRx,1247,2,0,35fdffffffffffff0000,10
62.861466592,USMsgRx,2656,2,0,32fdffffffffffff0000,10
63.059563121,USMsgRx,1876,2,0,30fdffffffffffff0000,10
63.380522847,USMsgRx,1295,2,0,2cfdffffffffffff0000,10
63.502080210,USMsgRx,178,2,0,2afdffffffffffff0000,10
63.622919378,USMsgRx,2120,2,0,28fdffffffffffff0000,10
63.847808658,USMsgRx,360,2,0,25fdffffffffffff0000,10
63.954743204,USMsgRx,2056,2,0,22fdffffffffffff0000,10
64.198026451,USMsgRx,574,2,0,1dfdffffffffffff0000,10
64.488088783,USMsgRx,2448,2,0,18fdffffffffffff0000,10
64.588420263,USMsgRx,533,2,0,15fdffffffffffff0000,10
64.664981948,USMsgRx,270,2,0,14fdffffffffffff0000,10
64.798111516,USMsgRx,2908,2,0,13fdffffffffffff0000,10
64.878216829,USMsgRx,2956,2,0,12fdffffffffffff0000,10
64.978349978,USMsgRx,1458,2,0,11fdffffffffffff0000,10
65.091831193,USMsgRx,2111,2,0,10fdffffffffffff0000,10
65.191671719,USMsgRx,2041,2,0,0dfdffffffffffff0000,10
65.324267969,USMsgRx,1685,2,0,0afdffffffffffff0000,10
65.555081169,USMsgRx,2558,2,0,07fdffffffffffff0000,10
65.736776384,USMsgRx,568,2,0,05fdffffffffffff0000,10
65.837334245,USMsgRx,2290,2,0,04fdffffffffffff0000,10
65.948044444,USMsgRx,2272,2,0,03fdffffffffffff0000,10
66.333680255,USMsgRx,2212,2,0,02fdffffffffffff0000,10
66.396646518,USMsgRx,255,2,0,01fdffffffffffff0000,10
66.517251180,USMsgRx,1717,2,0,00fdffffffffffff0000,10
66.613756637,USMsgRx,124,2,0,fefcffffffffffff0000,10
66.826760549,USMsgRx,176,2,0,fafcffffffffffff0000,10
67.043330793,USMsgRx,1965,2,0,f4fcffffffffffff0000,10
67.169083663,USMsgRx,1449,2,0,f1fcffffffffffff0000,10
67.248756770,USMsgRx,474,2,0,effcffffffffffff0000,10
67.415226783,USMsgRx,1083,2,0,edfcffffffffffff0000,10
67.479607754,USMsgRx,2647,2,0,ebfcffffffffffff0000,10
67.564478043,USMsgRx,2489,2,0,eafcffffffffffff0000,10
67.711986674,USMsgRx,549,2,0,e8fcffffffffffff0000,10
67.884596105,USMsgRx,1590,2,0,e7fcffffffffffff0000,10
67.972079122,USMsgRx,373,2,0,e5fcffffffffffff0000,10
68.281861152,USMsgRx,1942,2,0,e0fcffffffffffff0000,10
68.345086554,USMsgRx,1040,2,0,defcffffffffffff0000,10
68.436585621,USMsgRx,2410,2,0,ddfcffffffffffff0000,10
